,"tautocorr(signal,0)","tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2019-11-01,1.0,0.40812607682117336,0.08817070074120144,0.1807136498888946,0.1895458577176278,-0.0025201604051251205,-0.0371319025787288,0.20000887055910446,0.22336293229756465,0.3355394753865624,-0.023148455408736966,21,-0.0001497798342498006,0.0007580974233059468,21,-0.0015829089869757332,0.009346659486781934,0.07892075872293632
2019-12-01,1.0,0.30552341790306303,-0.008274499750854774,-0.1417104546270782,-0.07610546239073732,-0.038233766557574066,0.2980305707637874,0.35965258755607415,0.22578950243859752,0.20414344857609842,0.14399766316155035,22,3.238394723539164e-05,0.0008013904664832097,22,0.0035664166475522317,0.009086993795424622,-0.2618815403504402
2020-01-01,1.0,-0.04348848093434321,0.25342642584596065,0.031701047274439585,-0.09145881074350685,0.004066137478960814,0.06535923101336612,-0.006185673576020044,-0.39637907536174466,-0.16055795672839293,-0.23752817743009677,16,0.001248084255400375,0.0004940297961701472,16,0.0010629375864206689,0.013544915631097562,-0.11762833562704098
2020-02-01,1.0,0.02166494336221472,-0.08397514073443058,-0.11837917806363552,-0.03398731827796503,-0.06143226178900833,0.11645222835178425,-0.21049144013408946,0.20802540337188422,-0.053575027249588895,-0.2537026682761041,20,0.00044480391451841484,0.006717734714492392,20,0.0008018870660319602,0.030348155303324433,0.07798472231521786
2020-03-01,1.0,-0.34269657254054914,0.18748408451200163,-0.0328570224350816,-0.4498373335668856,0.0031456852830635575,-0.09562439290029832,-0.013172506893534696,0.005962755619265114,-0.2481300313786358,0.1419311231526539,22,-0.0003690328890433834,0.004009746162589079,22,-0.0020670620487289637,0.021455055898914784,-0.38673313782856045
2020-04-01,0.9999999999999999,-0.07023703025596785,0.3112468757712216,-0.3321880091300041,-0.010479449804044699,-0.3863229947225905,-0.07920954069769637,0.09043438010075004,-0.26839933316222275,0.3222192597529408,-0.19352558482836854,21,0.0007009366205478777,0.0013648213729471497,21,0.00076333415687071,0.015993363870322973,-0.1479878214526752
2020-05-01,0.9999999999999998,0.21614980482177748,-0.18982235943690268,-0.21401247373937435,-0.09338061146321706,-0.030182666424740365,0.008691547407190879,-0.024171663002188128,-0.12730136155647404,0.1959446862876749,-0.14145824448634636,18,0.0007263628803707452,0.0012243496547165726,18,0.0011878665941224113,0.010613782325568293,0.1117932986302837
2020-06-01,1.0,0.18550083356705593,-0.20182365273596298,-0.03160892100155432,0.2694012183579029,-0.19001037171598267,-0.44213687961478815,-0.36016376011150597,-0.2611650063605122,0.1041224855556866,0.02709136774180742,20,0.0005825359246945644,0.0008380320824443889,20,0.0033379018197819193,0.008438559133558367,0.15076675618101654
2020-07-01,1.0,0.16820239168898576,0.03747269637981244,-0.24594378092149138,0.02855602727031882,-0.05264087262665496,0.19342371687262622,-0.10477494832178169,-0.25636691844764437,-0.5828645672102556,-0.28945098979166173,23,0.0014482245449206218,0.0017243308145114065,23,0.005651005583595656,0.021843809218496532,-0.006956709408982202
2020-08-01,1.0,-0.18047479292787336,-0.25132731749829657,0.14844594027401423,-0.1586357098435462,0.057821528688997426,-0.36638969356059115,-0.07999577438320277,0.0908730474614355,0.09938422213612828,0.2389615089285805,21,0.002037906712638786,0.0020596970086383263,21,0.00157195644303279,0.013653396003293095,-0.08416349895411894
2020-09-01,1.0,-0.3283191799813994,0.1708798164085268,-0.17594598935283803,0.20854096338590827,-0.022927617356593977,-0.14583721940730512,-0.14661920355158523,0.09616647529265353,-0.3201036214567083,0.18637173964838655,22,0.0013440834148334363,0.0038377152120656925,22,-0.003527386330452458,0.017132103820601104,-0.04986136296456305
2020-10-01,1.0,-0.18570196698115687,0.34806204771705906,-0.5574210707884949,0.190577073306597,-0.29826388408929155,0.00813294765499824,0.09230001711622123,-0.36121794594376505,0.2125285551232629,-0.2517276065236725,16,0.002000015229258614,0.00271305971725425,16,0.0005310142393178444,0.01612467000261472,0.17122478977698558
2020-11-01,1.0,-0.4135476532102796,0.052017589095177154,-0.03798318663788273,-0.3213804460302718,0.4311150582131267,-0.4329448057640626,0.24095957691783243,-0.0388003242399497,-0.0699688471227193,0.1739369230391923,21,0.000918247527669181,0.002504575399667925,21,0.00010587753561289676,0.010524161334694755,-0.3045686033945917
2020-12-01,1.0,0.48381922313896075,0.31372750902635826,0.2424726740302266,0.014451084485189551,-0.2717957791020004,-0.250696948695748,-0.3789516159765596,-0.5015469220898079,-0.14954282636310945,-0.234948633311474,23,0.0009380688873390011,0.0021386737072783485,23,-0.001943240426372872,0.010565271561099978,0.09139225598578374
2021-01-01,1.0,0.010689223075859419,-0.06056500635823547,-0.07252531047493596,-0.019861699558604146,0.053365169658984926,-0.04614942024912378,-0.019089208324131034,0.010358688143130786,0.019506018255219408,-0.052536469666443764,20,-0.00105794862447984,0.001939510538522249,20,-0.00469456337340292,0.014148286712849076,0.12377374270014954
2021-02-01,0.9999999999999998,0.3179134350898761,-0.143447779870979,0.016395757731227766,0.07347895599817778,0.26957708393281127,-0.4489254512594054,-0.6550773279809373,-0.15550828821830992,0.014045268801506392,-0.2784081209111852,15,-0.001475882362281807,0.002248975493088288,15,0.0021469709724965336,0.01461735290039632,0.025778862752850604
2021-03-01,1.0,-0.04398166366671211,-0.03264876151408583,-0.08807454480801757,-0.09010254850470373,0.20778834901034735,0.24226310675346882,-0.14768562064852545,-0.10836890381662322,-0.08486267817449793,0.0554005142133461,23,-0.0006747139398041349,0.0013837985397542527,23,0.0006818254601522435,0.012562259979144135,-0.387734696083034
2021-04-01,0.9999999999999999,0.28599255307636284,0.03772375616810491,-0.06306479314927751,-0.5238272240764709,-0.37280692601237986,-0.006992260746139176,-0.08694361098660942,0.05452179994735977,0.0868759501626699,0.06197052188464538,21,-0.0006676368693287413,0.001468489647038718,21,0.0001914390448168674,0.008280512262764796,0.07484645975291389
2021-05-01,1.0,0.019870018585993243,0.4784290625503413,0.07002531665660093,0.17431477728262587,-0.02699741955337627,0.14265614558270046,0.10156270051067204,-0.052319939078147824,0.24311992691881987,-0.18166270863832135,18,0.00017445580921915735,0.0012621070575867654,18,0.0034912433899600224,0.006866826275478602,-0.42591052699659243
2021-06-01,0.9999999999999999,0.19061657237973942,-0.1301534043791101,-0.1886995276610594,-0.2145139161232386,-0.17407628695122576,-0.12570272976433927,0.1608880457844972,-0.0541320308510671,0.03637352086677655,-0.37764024671812735,21,0.0009241086977116999,0.0017368974590672055,21,0.0015839405763729097,0.007645963967472217,0.12736789385652797
2021-07-01,1.0,0.11613293071145364,0.012898253451328168,0.0007394125732103787,-0.19884706658009435,0.3363564759805303,-0.07173576781279732,-0.12746910331966183,-0.15280751310541882,-0.07376806463384829,-0.0950399371365625,22,0.0013763639016695273,0.0016092516040652407,22,0.001491403786305646,0.014736311272544449,-0.26122478437237173
2021-08-01,1.0,0.4244042834182986,-0.06082006297118878,-0.31683141183217844,-0.10374658070772484,-0.0441169723829014,-0.17872803659493444,-0.1587832267918395,-0.2420796785330353,-0.19007998423999123,-0.06075038858481073,22,0.0015812398483202544,0.0012888830883065524,22,0.002822320933763664,0.011743609315414308,0.029480421228165164
2021-09-01,1.0,-0.07051655940286457,-0.16549021863239663,0.019764412180592307,-0.13488997625322807,-0.27726857616890876,-0.19128486684648105,-0.17533312489863262,0.15821761566232967,0.2873914656479148,0.07328682983433843,20,0.0018885123483870845,0.00042606655377150544,20,-0.0018389168662267656,0.017250332660683893,-0.30280956622475474
2021-10-01,1.0,-0.1919019438132562,0.17394516967409682,0.4953650244339845,-0.3189941753693348,-0.07950265514867969,0.16392026652249894,0.12509906799845338,0.003159767696542597,0.2404557604907406,0.19625004143154365,16,0.00115404719645445,0.0002444151544982634,16,-0.0011827637874268064,0.01237038455893604,-0.3909489798927332
2021-11-01,0.9999999999999998,0.12194654527157377,0.24313453446011235,-0.10801403723067904,-0.219124660388351,-0.20992707248818482,-0.149974467134389,0.04961540478757073,0.11015818745587823,0.0728472866665937,-0.003333647346539309,22,0.0010470144933614227,0.0005163123119685747,22,0.0055035457722694475,0.008924544586617903,-0.15935483181452825
2021-12-01,1.0,0.35168144703386,-0.15200447940456102,-0.12091989409942779,-0.013651587561195104,0.09339865434040298,-0.11176038134312043,-0.32247205315580885,-0.40924895574249287,-0.31812353401092136,-0.019865315854923293,23,0.0012956680926403394,0.0005235990030368041,23,0.0006899878076409649,0.010663166538136927,-0.31525793575381794
2022-01-01,0.9999999999999998,-0.5067259098575756,0.3634490038503398,-0.005436557483276262,-0.2750557071903533,0.41005929859837464,-0.6124772337372272,0.4981283814940978,-0.14506728623788603,0.09851694482513565,0.3036799900565295,19,0.0017084256497563418,0.002072482287954162,19,-0.005797025072125791,0.018433402549309797,0.4789084212252436
2022-02-01,1.0,-0.6405583816811515,0.3211372534538388,-0.46370983843322755,-0.1511283018969162,-0.03848493418888955,-0.23287862810179738,-0.033138100299855706,-0.09063833995513074,-0.009887356319286281,0.14357627916580828,16,-0.0007584832513683623,0.002320621679915848,16,0.0032878651617041996,0.013675061242827434,0.10433274705450576
2022-03-01,1.0,0.18289953058206251,0.027434512586970227,-0.11358929594531424,0.17416981590863442,-0.08433655403465486,-0.09626900184987848,-0.27236981848765696,-0.1027450338831152,-0.22283477479598265,-0.08381377697612627,23,0.00023117281964936956,0.001791565013215008,23,-0.0022424597967937955,0.01831762886990968,-0.5839521934979413
2022-04-01,1.0,-0.38631143733003004,0.33878781816081655,-0.3034452807506842,0.2781465855651732,-0.3563517539897776,0.7671297692519684,-0.4973407812357496,0.5632957770597349,-0.3644974507634824,0.2852309658211103,19,-0.0008517384989197935,0.004106509931073086,19,-0.010652937553692956,0.02853195518710404,-0.2279709723430114
2022-05-01,1.0,0.20669177746808737,0.15414684177282992,0.7357629943229246,-0.3440982396627127,0.031143876878046536,-0.11233521390058611,-0.24563049370870355,-0.14250761434575665,-0.062261830473046884,-0.2637100221232283,19,-0.0022567534649491163,0.00151049676780727,19,0.00585114413195109,0.01441182723174226,-0.5204050334554142
2022-06-01,1.0,0.23586740854438437,-0.1088589564675391,-0.031005774909355712,0.24622247127526614,0.4764369688083107,0.20504290955048307,-0.13766275456294214,-0.04529617436153895,0.4392709794614199,0.40406584415978714,21,-0.0009923964675039513,0.000802610350154933,21,0.003755390460063119,0.01218072576399621,-0.41757517388327386
2022-07-01,1.0,0.07926111637309241,-0.1605858668962052,-0.046188135171046404,0.2555231321537965,0.04005116517333902,-0.022719803725587413,0.03184255535461335,-0.13245203890585655,0.20726603865479554,0.0866469401304575,21,-9.476813279434935e-05,0.000675697976077365,21,0.0022034887332977615,0.01130691261291296,-0.3860383547209102
2022-08-01,1.0,0.5331870650524992,0.32510574927865377,0.211195947684439,0.04832878354615924,0.019997404077406494,-0.08796079350636668,-0.11292780291685002,-0.14290640049554174,-0.2554400902102606,-0.3229067270345322,23,0.0005451961216477217,0.0011292803462257508,23,-0.002085761145771727,0.016842983237559242,0.062165205867531985
2022-09-01,1.0,0.5131211922180474,0.0952483987419591,0.03741095456834423,-0.19548525392842153,-0.226985930135624,-0.2745065874398939,-0.2299330214723893,-0.025108827678228234,-0.0986004894623713,-0.008786041762313223,21,0.00118923857175396,0.0015766800184163572,21,-0.004697644859872743,0.016075441531293498,0.15621430229472502
2022-10-01,1.0,0.1474942483294139,-0.6212935317253298,0.026829124513708096,-0.00993011615266545,-0.3100710532325734,0.29092935260186825,0.41727341499363785,-0.04892313014497159,-0.1689922871471791,-0.21946633826739811,16,0.00019638314103043408,0.0014897792642327877,16,0.002576774738977319,0.01682230058456241,0.04957529077324462
2022-11-01,0.9999999999999998,-0.728182665646561,0.5064686201590757,-0.37119780441872396,0.361918523370151,-0.3562067426129318,0.02426167938626709,0.17226097893370088,-0.24718173486267475,0.21453857624821718,-0.20875937399619163,22,0.0007368580035214106,0.0022921962426531196,22,0.003215039822630414,0.010548101791579955,-0.0029126244307196487
2022-12-01,0.9999999999999999,-0.16416397908181032,-0.032757651050112344,0.15121404571038238,0.4074176317912065,-0.29354936312084945,0.1387964824367859,0.026125293394523144,0.20753847668444525,-0.2243472523968153,0.33724309289971893,22,-0.0005420968756526632,0.001801840065152858,22,-0.002272620495475891,0.009381223857368844,0.3870778048190553
2023-01-01,1.0,-0.37408784973652065,0.3076065679187613,-0.3780283324423718,0.01615054028458883,0.33593680302261825,-0.5134589692710829,0.08727204645837572,-0.4869508581484602,0.3911144749344397,-0.33817103356886996,16,0.0003735592479710562,0.002238612955131497,16,0.004906883251168369,0.007829003717810031,0.20161659469578244
2023-02-01,0.9999999999999998,-0.6656085530575471,0.48024874196592854,-0.4872468383784046,0.37091279262049304,-0.34264703936108754,0.3037476441537157,-0.20912434118327505,0.12592879564741813,-0.031039176062202762,0.03252845200717912,20,0.000886335494482605,0.002280347468003211,20,0.0016132626211771792,0.009408098164293529,-0.15077679223009183
2023-03-01,1.0,-0.4229195478580677,-0.023183701464370036,0.29496340014239114,-0.20985699544130837,-0.14579695674539392,0.1882452684710125,0.11163915652530867,-0.3534630259319287,0.061141857054534586,0.036539388349967006,23,0.0008589802927670699,0.0015810214961454318,23,-0.0009078504128367394,0.010001479914770578,-0.3350086789116889
2023-04-01,1.0,-0.07427366674127761,0.3116022185125346,0.16770043713346594,0.4809176587042488,0.46177903100309475,0.3299335042686338,0.27158573243072526,0.5410139127505259,0.11501461184802692,0.10389374689446731,19,0.00028126707223016697,0.00036960983860445776,19,-0.0017987302044476523,0.012520595205679759,-0.44015341143487685
2023-05-01,1.0,0.01088200395276677,0.24941815904622497,0.1986769450605091,-0.21886072057758602,0.207212458763139,-0.2254319192094336,-0.044888464807445676,-0.030992522351010625,-0.0794350145334562,0.19078030613560756,20,8.626922711006904e-05,0.001173034374711667,20,0.0005267247823335051,0.00829521052949661,-0.026537185833561305
2023-06-01,1.0,-0.5563929609701826,0.37979819849753055,-0.2888115645720829,-0.02361934445502807,-0.13920967628444178,0.14557454901939165,-0.09050826460934343,0.042784230866109406,-0.06631418341713566,0.24037012458375634,20,0.00026653188362784773,0.002356422141899452,20,0.00139134433894894,0.011208973964722937,0.014386597267412987
2023-07-01,0.9999999999999999,-0.38018388105647,-0.03307151246701724,0.08603338655751862,-0.1994273713412829,0.18514422039980064,-0.3343418752666853,0.18986332701530495,0.08960075089696819,-0.29907907319580923,0.5674976855789232,21,-0.0001750812087831347,0.0016296863823074966,21,-0.0010036347240964289,0.007643878445823969,0.07309853095133852
2023-08-01,0.9999999999999999,-0.25629544482339395,-0.06996572716926294,0.1506171999100845,-0.3604334164175218,0.3897664352657002,-0.14021425735542065,-0.32946969779357105,0.4764483738485124,-0.3751834721725638,0.1326293751692368,23,-0.0004286553084179004,0.0028497868646407826,23,-0.00173815756925313,0.012597519666730317,-0.04322595376637242
2023-09-01,0.9999999999999999,0.021529897014572176,0.07991624924715994,0.007334869513213456,0.3058617720875521,-0.004199989967035363,0.02884772348732371,-0.27291224108866746,-0.15990329250421256,0.4929894731858553,-0.1703804213992287,20,-4.368703295354899e-05,0.0015047141955607149,20,0.00010460477258066514,0.00979924148559622,0.03191305314719912
2023-10-01,1.0,0.5600450796001682,0.2999591546504727,0.12424486416483092,0.005044934882926244,-0.44767066107529374,-0.5277698313134377,-0.41309775948526584,-0.22691929845821404,-0.47176102488461547,-0.4866430553076675,17,-0.00045266294968775465,0.0013236513272120675,17,-0.00043739456380143546,0.012644332322884595,-0.2923552740481632
2023-11-01,0.9999999999999998,-0.357437284552646,0.20182664095072075,0.03291982702630554,0.2041574882358846,0.1289286497729147,-0.19156022784519255,-0.25781506952110606,-0.28417802349533655,-0.07228447944195462,-0.024108499713037954,22,-5.233384149390628e-05,0.0006121739557453285,22,0.0022198373768161908,0.009446371159799129,-0.2565648565860611
2023-12-01,0.9999999999999999,-0.4673261690375922,0.05761375780758134,0.0642867719100101,0.02635055536608191,-0.2621616249724193,0.4159086449753489,0.05471567982598427,-0.23863564084994937,0.4257112834339922,-0.3668346584867072,21,-0.0002740535322427524,0.0008042050600432721,21,-0.0010638599430802997,0.010857882299024233,-0.14095083091992916
2024-01-01,1.0,0.287842073709037,-0.1923639736339557,-0.33769350290196226,-0.0050435665434462856,0.34537353194037984,0.30528968163464654,-0.2645373058056224,0.3568354246137538,-0.009210999722737478,0.29514771950664687,22,-0.0017030326024680164,0.003542503685470599,22,-0.010695982745746322,0.022186173312304668,0.16596984943996587
2024-02-01,1.0,0.34261235791192457,0.3375955205370304,0.11414525262801431,-0.12831950138995812,-0.04328272619696111,-0.201814004239185,-0.36410094046902797,-0.4822521068547403,-0.23146408020361572,-0.16038926811421012,15,-0.003703507709838619,0.015904303281405855,15,0.0038686196204708143,0.046188839302425864,0.00793999519107117
2024-03-01,1.0,0.16379272369886963,0.08588453139881241,0.000810180334915009,0.20951391736069466,-0.0660468570834877,0.16649950318668486,-0.1038471872178701,-0.11025566254906669,-0.01522724936689247,-0.025060567350042837,21,0.00018141606464175248,0.003213203688543644,21,0.0028680663560080957,0.01606916818260199,-0.029790896608584336
2024-04-01,0.9999999999999998,0.2844171459982576,-0.026097293023172922,-0.07424616189365948,0.011315113081414536,-0.11367700246213451,0.0773637269216376,-0.05617262526796417,-0.10119033954949402,-0.339226773416608,-0.09987456911575966,20,-0.002086707075997475,0.00494031277578121,20,-0.0014854790280553554,0.027241430201024264,-0.2221517263853843
2024-05-01,1.0,0.3584051477310403,0.39617850076867195,0.43695013357346835,-0.15806406045515622,0.006914278496694688,0.017067007357927735,-0.4218813539600839,-0.05399603594058222,0.22214401277125237,-0.12048050460225786,20,-0.001399870479698277,0.0013892877176467056,20,-0.0011139415837711848,0.010970794121099055,-0.12571095754782682
2024-06-01,1.0,0.3226390936741885,-0.032068355796803574,-0.20885981620666197,-0.45583537728115053,-0.24025870383269765,-0.1955888340338082,-0.20004723337472996,-0.21721762080432994,0.22061654372624767,0.2716987332813171,19,-0.002455564907495021,0.0024367158943853482,19,-0.005051818188836731,0.018639375800365638,-0.17655647664824495
2024-07-01,1.0,0.1415736387149155,-0.07938298472061782,-0.0808784512310769,-0.19510821361130792,-0.24491349024922962,0.005605778192944152,0.23435349394645344,0.13442073424103768,0.12654746443803522,0.39345777981403873,23,-0.000722022118908613,0.0018221265576997628,23,-7.209680018840834e-05,0.01679362651348947,0.08301276370261833
2024-08-01,1.0,0.44120897254140234,0.054900051642209326,0.13076193739493513,-0.003274951722160201,-0.0390232222076396,-0.15245016161764396,-0.038257621666558966,0.20676285198272468,0.03947757700398062,-0.25111893846844335,22,-0.002857202318885177,0.002018224431373235,22,-0.0017499949788090095,0.012719086400380535,0.01979296379353882
2024-09-01,1.0,0.3979424309547994,0.08918963967159224,-0.013196175687254983,-0.0748432984079643,-0.27638519608159007,-0.3897866794603774,-0.33387886605454475,-0.07994906995957797,-0.020859647908778978,0.14492997328177928,19,-0.0022684875874278317,0.002349804694012989,19,0.010678776733648157,0.02804171501458872,0.31333922251630947
2024-10-01,1.0,0.09219108507340923,-0.05810318246999778,-0.1521589958405197,-0.17775832227953758,-0.17769903028340586,-0.13078445344611314,-0.15224332408167232,-0.12006505962614285,-0.04917232642986903,-0.06331793307569364,18,0.006285052137027977,0.016572959537634525,18,0.0051599198439552215,0.03572512457972227,-0.39866483353898946
2024-11-01,1.0,0.006485657399470184,-0.24463311170287835,-0.07232448119735477,-0.0725598172842418,-0.2460309904335678,0.0698717104141963,0.017931726422780077,-0.024137239668374062,-0.18362773601149468,0.2663919159043594,21,0.002233328276132904,0.001823545464708772,21,0.0018493498820848805,0.022661129821795207,-0.21045208508573915
2024-12-01,1.0,-0.28592363089043643,-0.0441897064454634,0.05933081426203017,-0.034451300462131844,0.12012710775475817,-0.234517218126003,0.030282192020791132,-0.2238601165995077,0.21925479678825588,-0.12714813046885842,22,0.0030272399537600134,0.002072517483019553,22,-0.0023211266659881637,0.019835306596474443,-0.12421218359424953
2025-01-01,1.0,0.024076308379895106,-0.4003358334378835,-0.15394996327178923,0.19067791586171118,0.4518086593177798,-0.2902655825670581,-0.47187640298880273,0.3653311348677582,0.0836734634128163,-0.3319437964004667,18,0.0025833830837718326,0.002216798273520803,18,-0.0006015991374163887,0.020807179337866695,-0.21222793718598468
2025-02-01,1.0,-0.20848203948460678,0.17853769176543807,0.13695977510935647,-0.23860685581475014,0.00022971889338672992,-0.30576153004027407,0.18007522798837994,0.03914197672827976,-0.20165260580168318,0.42885331934982424,18,0.003965271012800522,0.0011865354141977786,18,0.005027974137411722,0.018082102299605596,-0.31754564871850177
2025-03-01,1.0,-0.07346099840535547,-0.2837229411031251,0.35127494779915236,0.03211887017296043,-0.232815797474159,-0.06325827311977948,-0.09023842321538092,0.1316744168144911,-0.1608687018623639,-0.12392842057919577,21,0.001849739647683504,0.0009216027003223875,21,-0.0005369121707244525,0.01213974308342042,0.09903523516888685
2025-04-01,0.9999999999999999,0.3564481798988642,-0.031028794307838187,-0.10239432903670584,-0.017324521346196713,-0.015583387372723155,0.21974108713552404,0.14159166257040506,-0.13906365472836657,-0.05348534779120149,-0.03242070808048199,21,0.0006340608457183959,0.0009469622230922202,21,-0.0013727894766456907,0.03307470066780579,0.15956566827670252
2025-05-01,0.9999999999999999,0.052489425175191645,0.049187301285235796,-0.1642954515123207,0.09963102793886429,0.11182691645464257,0.10050035072564578,0.1833233645983744,-0.10367155506702937,-0.05711055334443886,-0.2737996967403424,19,8.812472211330577e-05,0.0008896291859280017,19,0.002117966629432226,0.0128555841001131,-0.2979821485359136
2025-06-01,0.9999999999999999,0.14492152044811366,0.4576412185097245,0.1808793265944667,-0.1309971983887448,-0.06258627813290153,-0.16938457948676264,-0.002068577561214564,-0.19368072420058607,-0.11216449125662142,-0.03424478167634468,20,0.001068251971559675,0.0007393869293760039,20,0.0031020504061912797,0.011285672116260734,-0.1433638453576083
2025-07-01,0.9999999999999998,0.4031091167476024,0.04004326738026311,0.06771736770129985,0.0524602110633942,-0.11317248910711053,-0.097033118665497,-0.07272967786423237,0.07471057641691933,0.1025902856190471,-0.04128184440207077,23,7.878009831300243e-05,0.0011576140831728644,23,0.0019171739580912742,0.007224505316756323,-0.046609556505833094
2025-08-01,1.0,0.6091285932315622,0.4196813363331175,0.23832975325396952,0.19071093834458216,0.06283202722267535,0.02264629234218396,-0.1518880095352848,-0.5161962900287254,-0.4945692905031619,-0.27470570505087083,21,-0.0002706427928611714,0.0021893308245848845,21,0.004397124883753157,0.011132592454503829,0.16866608567300487
2025-09-01,1.0,0.3739298945313599,-0.08106812705032074,-0.3291040895081907,-0.33939902100874636,-0.33035014482383374,-0.1939554803040709,-0.05290748914832598,0.08499716541208525,0.11236430348336301,0.10817179779243716,22,0.0032703684617079276,0.0010486137596144116,22,-0.00012077487886803666,0.013158644349297909,-0.1635022047072713
2025-10-01,1.0,0.521963985817866,0.09398120714237541,0.1467969556492276,0.25768448903129615,0.008538275439300039,-0.1669889620577875,-0.14003686550349143,0.10336997061690603,0.2365820334143678,0.08063752345022483,17,0.002519293013095247,0.0012862145788158732,17,0.00019800711340977651,0.012683205786555862,0.10708025706053897
2025-11-01,0.9999999999999998,0.34368411386106573,0.21597593381600536,-0.12019074321722081,-0.13894369582659047,-0.3343961244902781,-0.06839733801021713,-0.29246245830857487,0.09780547836867359,-0.15200454620558962,-0.21657808011968574,20,0.0020601761829412493,0.0012549103917590873,20,-0.00019951213858153977,0.013253679328681229,-0.530098424025233
2025-12-01,0.9999999999999999,-1.0,-0.9999999999999998,1.0,-0.9999999999999998,1.0,-1.0,-1.0,1.0,1.0,-0.9999999999999998,2,0.0005801522978765116,0.0006554751750053885,2,0.0011083075873497,0.0058481412936597,-1.0
