,"tautocorr(signal,0)","tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2005-12-01,1.0,0.3711037989917872,0.22494076719617823,0.21450079497053273,-0.046322247162987995,-0.06871018515404233,-0.1100776150448587,0.0364010174453898,0.03953452812395267,0.4707539919666391,0.15229569210311028,22,0.0012016454683073366,0.00043182317944845026,22,0.0016482014083548954,0.009261719485702487,-0.16255650316699563
2006-01-01,0.9999999999999998,0.0807110102611598,0.21543055899499464,0.3187948844335853,0.012529339149501002,-0.02675664602302101,-0.34817506575420143,-0.0352083540074352,-0.21976927161009857,-0.3250694574814931,-0.5388584186796098,16,0.0010655586264415626,0.0005103002410325198,16,0.006721562915417031,0.009388317042762412,-0.4284987183500335
2006-02-01,1.0,-0.48639536220935736,0.5443444466166217,-0.10239321252589018,0.15964254684050144,0.12844005767853225,-0.023389133802546955,0.17156495027882687,-0.28268031280579814,0.02303118367433643,-0.24465032985335847,17,0.0011024090266902233,0.001614436845528574,17,0.00042468954015282656,0.01161487796525387,-0.0407708658551713
2006-03-01,1.0,0.032083836630181196,0.20263979288214604,0.5278436897440262,-0.0024515792652833883,0.2766371563591429,0.4339927341438032,-0.24022693679711712,0.33901052451072816,0.21490179600159223,-0.3207223150065432,23,0.0011607118950859913,0.000851423673776677,23,0.001572042534511552,0.009940734838394345,0.008256588117237462
2006-04-01,1.0,-0.7079329587632008,0.4489389259214592,-0.2416790720243879,0.021525759775012636,0.23569212301118056,-0.393253434373282,0.28030085610804095,-0.3050748860275063,0.21295191148419718,-0.15894090844631728,20,0.002399497010350365,0.0019068730708486786,20,0.006612982601911166,0.012029424500277055,-0.24610520264197985
2006-05-01,1.0,-0.038088023783113364,-0.16047915867479698,0.07305377634043765,0.19411107554680496,-0.0597054998043281,-0.29643786969643565,-0.3094115313011422,-0.12067504366438937,-0.1416907535910363,-0.23083406866592054,18,0.006411884073539828,0.0035203080971863542,18,0.011423639897404862,0.023450105301390155,-0.3730653283264534
2006-06-01,1.0,-0.39944363144938216,-0.13689393865141877,0.23394843121251743,-0.2025976471452024,0.339276342314978,-0.04099965710390242,-0.1919124531925028,-0.17709922141345666,-0.04216583307752376,0.1844242447438681,22,0.004433611954376763,0.0017706311665599836,22,0.002634218515856732,0.020098159501517398,0.047957956736056774
2006-07-01,1.0,-0.865062872972843,0.8274749967522972,-0.7191379311394688,0.6022295008841398,-0.5377882193256935,0.4456757929348247,-0.4136062388612026,0.32429965018095874,-0.2997520622152138,0.2024109325190904,21,0.004120908734373872,0.004156624559882146,21,-0.001994669656832185,0.021083609668437548,-0.1864420944685719
2006-08-01,1.0,-0.6020588980462307,0.33420899119984626,-0.26459869632773747,0.13810567093147705,-0.0927101674261255,0.051322880426194026,-0.18199682619652766,0.09078298451897872,-0.178418438561732,0.17526147753869983,23,0.0033271883858667344,0.001970865883942985,23,0.0016423754097205652,0.015820308796680446,0.021176303057099968
2006-09-01,1.0,-0.7804308698427099,0.6743374619113682,-0.6055646827643033,0.48941365413864235,-0.2869476656143951,0.10102296469536635,0.026613950938135747,-0.1588087270412506,0.2836049626638112,-0.2894355678443878,21,0.002850624792561762,0.0017099118450960944,21,0.0022284004232843713,0.009943668623891915,-0.032532539082134285
2006-10-01,1.0,0.1380232445246064,0.3347879602471015,-0.0075498771677487714,0.2642950242001828,0.36936408423312156,0.1658373006374892,0.3695155943848231,0.3014511552326589,0.30910486390716463,0.4619149211832074,17,0.0012414312913367179,0.0008707751679417731,17,-0.0003484789391326943,0.013430619572377433,-0.14899153490688707
2006-11-01,1.0,0.2125240698113087,0.2727624171238851,0.30415132784602505,0.029839507246583262,-0.04685776938143904,-0.02003306850874565,-0.13677854516772797,-0.22086945581110812,-0.21247203492768568,-0.12290216520618927,22,0.0006155024552207166,0.0007386936849294416,22,0.0023606642413071996,0.014107669487457954,-0.5123475198464651
2006-12-01,0.9999999999999999,-0.2908066873171923,0.5951953054180654,-0.22878828515321856,0.048833043531646456,-0.11026853011247635,-0.13454992480819694,0.02439955586440735,-0.013164100530334524,0.08009538902601746,0.1139974068152314,21,0.0010371480379217858,0.001746214083659999,21,0.002910099850873505,0.015803117711508757,-0.09460929762371968
2007-01-01,1.0,-0.0463037362574316,0.18958446784573668,-0.07318204228704414,0.08474549433036112,0.17958915261227923,0.021480477303340663,0.22271375291879142,0.048900102309037,0.6150802494781564,0.11773261874814574,20,0.0042691918306691475,0.0027910957020944294,20,0.010813094511809562,0.02933156500329015,-0.5591433744586288
2007-02-01,1.0,0.12000244107972453,0.476526984539389,0.2564858102969905,0.4790285180890549,-0.19898322261636486,-0.06404322685373133,-0.4431755904772808,0.06619992257424695,-0.4798841625150688,0.15008602069640764,15,0.004724458909721607,0.0027179292047193894,15,0.01063551695764196,0.03122752042618636,-0.4646031599392899
2007-03-01,1.0,-0.5076483685014731,0.1288079823477775,0.12622189933430228,-0.20099460071404246,0.14967718794580726,0.014816760323245125,-0.17634277803024317,0.020757347311465654,0.1819387987812343,-0.3328387144987106,22,0.005453124766041464,0.0031495936524298046,22,0.00690766675319841,0.01676441691616433,0.06825865766554028
2007-04-01,1.0,-0.205506099457823,-0.1460883507603683,0.07227295617217415,-0.19631020426064802,-0.06589461559777769,0.06068347650190905,0.257878519763519,-0.24626131318094557,0.02372445511844908,0.0021380666460378626,21,0.006769981254660891,0.0038564484131267864,21,0.013726926260127028,0.021611608350847286,0.08099568367318227
2007-05-01,0.9999999999999998,-0.3026419469169599,0.10519061644977024,-0.12060977889739116,-0.11760673613991927,-0.17047301929921524,-0.4836068829497385,0.08388169310290791,0.10965405378565588,-0.33497937658814425,0.25773206259113113,18,0.003825790009421149,0.004036019309749815,18,0.004953973669936302,0.03069148790955144,-0.013776996604390721
2007-06-01,0.9999999999999998,0.42393679138457757,-0.28066396076007977,-0.18728093985596547,-0.031130041389971438,-0.0655127181235022,-0.025899156000881662,-0.05699714453989793,0.06786806539158609,0.01283144864036794,-0.1966615138905151,21,0.005161232080622033,0.008591947398404215,21,-0.00829517335208981,0.04180398658435128,-0.1313138617200931
2007-07-01,1.0,0.10769274149206437,-0.14364168256956394,0.2568930352594746,0.580973075556972,0.10100400168601716,-0.14574126961446954,0.17651506646454676,0.23567463574295233,-0.1676389199422593,-0.06510932177245397,22,0.004292658111611286,0.0055498978063694355,22,0.009341940960905078,0.028298218684392595,-0.18893354082996422
2007-08-01,1.0,-0.6109385422606076,0.20938356853731133,-0.20236307367595063,0.053136295205760554,-0.01598325765078051,0.03966170636870437,-0.09814990270133367,0.21393139442056175,-0.3124726969077842,0.2455770148247959,23,0.004577842291705636,0.006393122950491928,23,0.004623287390262552,0.02079056442305848,-0.26173723736482774
2007-09-01,0.9999999999999998,-0.5066442199528983,0.3565073095051712,-0.05106023327284888,-0.22558131070300383,0.22477446354444186,-0.19496144493441434,0.033542811113640644,-0.009930926043958331,-0.02709843602618119,0.23804647927805808,20,0.002981283592248695,0.004947665598641575,20,0.0018638025542880657,0.020721863171561144,-0.29035159400811394
2007-10-01,0.9999999999999999,-0.020184123599114565,0.19677117135524777,-0.14995459870547423,0.01492406327929034,-0.05534634029309836,0.09769107486119706,0.011256788675449228,0.1738183760771649,-0.2051675869192283,0.30288325606873717,18,0.000335863984083195,0.0032103513880658496,18,-0.006159039717060791,0.023979682463107527,0.43279447605749877
2007-11-01,1.0,-0.2047668453854396,-0.0814934915174356,-0.0012681717257458924,-0.040100679219756734,0.21863823668335536,-0.2633612677992505,-0.21786614907204582,0.11221857064041721,-0.24924392916368418,0.41520274329968104,22,0.00044564044831061733,0.00264907876709778,22,-0.0044819416803627875,0.020280261774158138,0.08153026092598412
2007-12-01,1.0,0.357775723173789,0.16525627376707988,-0.037170324318442347,0.12618961821545635,-0.10866201004667764,-0.10544835255526637,0.005180266614215494,-0.02099159274507616,-0.285909350171647,-0.5006074656169157,20,0.001691225908236365,0.0010312886830792336,20,0.009116926743338595,0.012878098385331518,-0.2979570287954458
2008-01-01,1.0,0.011068390252095437,0.2994287422583007,-0.017392745940498146,0.4274839890030669,0.08380987396740948,-0.0011801399131868124,0.07335415260194032,-0.06268087746143713,-0.29585528735110417,0.0027485335757982737,22,0.00040016685011399073,0.0036721492601044007,22,-0.002688796635398659,0.034148074925260126,-0.3493599787975526
2008-02-01,1.0,0.13051324569585823,-0.03324679864561093,0.26445704615215504,0.0004924549918510346,-0.200734670386146,-0.026618787635816994,-0.022148703655766235,0.3478927772481264,0.04853533480346516,-0.16712537670334027,16,-0.00025783626900416877,0.0017907360342672644,16,0.005071683273515364,0.027509586825556428,-0.04398561145996293
2008-03-01,0.9999999999999998,-0.10104072151161081,-0.02157112852350215,0.38064674076554694,-0.24007411761537512,-0.03279919433499417,-0.023820052203311518,0.20783292727343522,-0.11321632888956353,-0.3396130153173747,0.19180952428409387,21,-0.0011246218732238191,0.0038710228588707627,21,-0.010649380384362514,0.03509312406340759,-0.06850223905621608
2008-04-01,1.0,-0.2834081988748126,-0.28273633964336925,0.12206867615049283,0.05118690726951379,-0.09664737398351028,-0.059230833439784525,0.1068619449788826,-0.11432487300483457,0.11012634852605588,-0.10265584583835509,21,-0.001360659462305568,0.006717745237570852,21,-0.0016889249209065403,0.04450892271980722,0.189251740311704
2008-05-01,1.0,-0.650362303190208,0.45290265113548245,-0.31570384907942733,0.25342754375548104,0.15866549717100442,-0.21104564857409835,0.18639821607378165,-0.36899303588398297,0.48644807468578827,-0.3594444013277779,20,-0.00127824932555857,0.006940929249848345,20,-0.0019267779032021953,0.025160439885570703,-0.13103774326019146
2008-06-01,1.0,-0.5787680205738904,0.49117398302036097,-0.37172628498251825,0.19979259219794093,0.07482042093497698,-0.1669354730240832,0.33165999667584384,-0.3900759571014221,0.19646341560070907,-0.02277887354178025,20,-0.005443788271446635,0.007889942422015612,20,-0.014437429809378202,0.04120401574413935,-0.4033816260185241
2008-07-01,1.0,-0.4590919885916216,0.5401304480087216,-0.1390729135552855,-0.03390319608861353,-0.3675377398757519,0.23969833831085802,-0.2881203968519882,0.23732888216107306,-0.0543799997463506,-0.2197597558521976,23,-0.003987789918391422,0.0027193560462820546,23,0.003036018538424834,0.02649747387225804,-0.10189073632504696
2008-08-01,1.0,-0.20806028765061546,-0.3770345855331754,0.09050660066059014,0.0771821784626974,0.1883033834657819,-0.11611368807530029,-0.35535789331301765,0.04003876513644082,0.2206813268774163,0.034964517233810215,21,-0.005739746802917301,0.0026514275819465587,21,-0.012777073652923819,0.03709133777751084,-0.23998214238890636
2008-09-01,1.0,0.23921637144738564,-0.239995492893722,-0.0019361698806985175,0.09803939131062211,-0.01741501775966115,-0.07681168705245828,0.12158282638798015,0.13106885425040804,-0.03610756901725917,-0.2518559739398286,19,-0.0058652167344381625,0.0013270421515577497,19,-0.004056968938334536,0.03582103755160858,-0.35406054442358453
2008-10-01,1.0,0.22490981728966875,0.37166076742759446,0.1332830496200472,0.38394647454887126,0.09280310109757911,-0.07858587212552139,0.11516676834025152,0.11292525367328396,0.2847463918208457,-0.08611239380797968,20,-0.007197881740533865,0.0011579421869846273,20,-0.01564775328325572,0.030206514303071863,0.2387716616779978
2008-11-01,0.9999999999999999,-0.17757861106333644,0.2545192442243028,-0.28077192600267425,0.12789337508506438,-0.1967308072690131,0.5003951441772978,-0.03402887980907754,0.3217662017050514,0.06851410980305801,0.05104444519319891,20,-0.005708341414034646,0.003141969862722679,20,0.008228672466154574,0.035835824399016336,-0.20809207822633682
2008-12-01,1.0,0.1576955058204856,-0.10853109563747429,0.1669657677887233,0.18791477033805254,-0.2544727143699732,0.23322664912425123,-0.018661118763181613,0.2509507722239943,-0.11105744056266419,0.19755568260999645,23,-0.004049981688468435,0.0005889544934907995,23,0.0022539482919306216,0.02752837277572544,-0.591411106107656
2009-01-01,1.0,0.6933261935250179,0.6732698841366722,0.6268589122776395,0.594480313509361,0.6113659614810745,0.5579574153088603,0.37532239624042585,0.2899170984011013,0.1609175267829843,0.1686749353716262,15,-0.0016250556670588797,0.0014431357027045514,15,0.009548282665499248,0.019642758306615823,-0.3605669363922472
2009-02-01,1.0,0.5872991416824395,0.38236642940960613,0.40808179856466714,0.5926973830535479,0.4712353089253176,0.1303411033731895,0.17617363931149324,0.27491012984683943,0.3371402028616571,0.16602914020292375,20,0.0021698546371502004,0.0017691616686236378,20,0.0038444029626365827,0.03538990886396275,-0.26044153532585024
2009-03-01,0.9999999999999999,0.44289448628893874,0.4687588782792361,0.12321906626083691,0.05075826123172412,0.12194788149215724,0.20376755763269958,0.13209604843292785,0.060554569872846076,0.04035622010271931,-0.013712529166649912,22,0.003401287678344454,0.00312559116606097,22,0.00850295019496592,0.021114603176230564,-0.35595707500114093
2009-04-01,0.9999999999999998,0.04610004471983269,-0.050166178009081235,0.6806714311024404,-0.00412700510580299,-0.0730933820277407,0.4347487561122987,-0.1005037940442376,-0.3543351722568065,-0.07948092790817726,-0.2756156434154013,21,0.005110076174092452,0.0023143732033743666,21,0.002732177242884619,0.021860169788730056,0.021950771853549045
2009-05-01,0.9999999999999998,-0.4394856928223773,0.18680554700929325,-0.10265161154761898,0.022453495422487185,-0.10991359312456025,-0.048277733514599255,-0.17024230136476165,0.046724784086799524,0.2651123065796042,-0.23498097463647855,18,0.004412837410644478,0.002360118869298263,18,0.0033280575790076827,0.014841925068819727,-0.2692099958924972
2009-06-01,1.0,-0.18028841586931466,0.08185941596207316,-0.04552724744323733,-0.05046650371213116,-0.08917355942635906,-0.14344618762161135,0.058841369689604205,-0.28739551522246626,-0.04924149554558273,0.27059086108396807,22,0.004460014803297169,0.0010762322717234568,22,0.002371682341963982,0.009204324100020022,-0.1505484600837098
2009-07-01,0.9999999999999999,-0.10370732362930042,0.17801386676184744,0.022737107926351124,-0.013143267788954516,0.14314945079733807,0.0862327686913887,-0.04480082026148231,-0.21455489833250974,-0.1118834203562392,-0.3239405935585394,23,0.003016886024516387,0.001881165283506197,23,0.0056195194953169185,0.018784679347660503,-0.13261939219031704
2009-08-01,1.0,-0.2486511318001086,0.002274526120783511,0.5478107144018345,-0.04661562859301275,0.08824990659034625,0.30670469220515456,-0.03827389394458506,-0.012429758214389611,0.11647778979097176,-0.3164582034023072,21,0.0027775376971271807,0.002384417052220052,21,-0.008621169386256069,0.03338095420181516,-0.4365424668524023
2009-09-01,0.9999999999999998,0.38493317260118354,0.22094275634452956,0.20473284044736126,0.09557272846176364,-0.14493856376451564,-0.11475019141394067,-0.045606545971353024,-0.2069042433638275,-0.40809642622039133,-0.30881887091525856,22,0.001054194886325152,0.002061731612269635,22,0.0016692858007899087,0.02060382167049351,-0.001463997649207146
2009-10-01,1.0,0.09601781668290336,-0.1552359570383096,-0.18071397680275547,-0.1633538318145776,-0.2964350427463295,-0.16467277451624776,-0.049838564188405404,-0.1843497751486617,-0.4490927938469608,0.13401442957427928,16,0.0020657322923808997,0.0017900107231584909,16,0.0073938192244448996,0.016725835197425765,-0.18128015065645303
2009-11-01,1.0,-0.005806024768813474,0.08626610567707278,0.07200979932411686,-0.26620317648630565,-0.3063336727102433,-0.34131418592394447,-0.12160598700587733,-0.12478204037228956,-0.08100367348806256,0.22625061585648548,21,0.002784037336299571,0.002129604655304926,21,0.0066931569486426016,0.022966146000457266,-0.4085620380847347
2009-12-01,1.0,0.2559228338286195,0.014496252884092653,0.11295855180300035,-0.4114185721048733,-0.16352286575285457,0.010692631799765852,0.08500411976240299,0.1579020054933549,0.19890731481514368,0.10126280980239129,23,0.0013185381966022472,0.0015942579311558802,23,0.0007817953649290035,0.01791944942586418,0.04842817225877616
2010-01-01,1.0,0.47540192806164844,0.2916666857229862,0.10798290652418006,-0.06731692652314035,-0.26611579448808215,-0.5523587012039897,-0.4172259036144146,-0.39575826295709077,-0.15053299642078202,-0.016090234741000815,20,0.00146718048047743,0.0020881367870362114,20,-0.0012484974117795097,0.018546388170929372,0.0993502602087384
2010-02-01,1.0,-0.04963180415193386,0.10028066928809452,0.06354443439934784,-0.3642950622940278,-0.11102607911099972,-0.4448594672157239,-0.2430742358836878,-0.23002515514134503,-0.4634940554413433,-0.007392289036290098,15,0.002948576161887473,0.001448161099754677,15,0.0038492321641835077,0.011187868844473717,-0.07917549705708816
2010-03-01,1.0,0.6212320314782078,0.5073167362858506,0.3363198095366537,0.23625751704361625,0.3240920180689171,0.11927906756965942,0.002526136844467338,-0.0413771892877388,0.07484050303534066,0.03057552184491581,23,0.002199935946046796,0.0005014993667919735,23,0.0011250269959231173,0.012831590710786977,-0.2712476067140201
2010-04-01,1.0,0.23101288201979903,0.7482612282878687,0.3015723370141441,0.4607806714601084,0.5058617369827223,-0.0017308005213349468,0.5409613365219367,-0.4249399649736016,0.505376429363185,0.08078161407324008,21,0.0008285106674135046,0.0013591185479168127,21,-0.003289694525388504,0.017375484614756687,0.30446007665577224
2010-05-01,1.0,0.11485324414559343,-0.2264141935571337,0.21715321250432587,0.05187102441728151,-0.26243893333863666,0.25601288895427293,0.10936738570989621,-0.44496693166616336,-0.2574408088911202,-0.03216145271947403,20,-0.0016694301824465147,0.0030884686763401285,20,-0.00391536058128158,0.025779912631889335,-0.21621789480345485
2010-06-01,1.0,-0.24195850923374382,0.12917201832929978,0.014907473792781036,-0.2844693378270541,0.20615240217210457,-0.1688300785126546,0.41248707528251277,0.32728387834814937,-0.09063921967015368,0.3812260848678332,19,-0.0016842081604749577,0.0018070593220032975,19,-0.005966780975600595,0.020522591581731378,0.12382595031524052
2010-07-01,0.9999999999999998,-0.5087771607323853,0.3271488963126006,-0.0913230742803404,0.10326492752367353,-0.22530565440183353,0.16319787261893598,-0.07157371100816952,-0.07789595111648223,0.09923965304807021,0.1934216565279823,22,-0.000913858763616191,0.0021804632435192604,22,0.0061040637512993325,0.014596746498342065,-0.0785754064532883
2010-08-01,1.0,-0.378178142736493,0.05697576056755914,-0.1347168280328863,-0.11435243017556197,-0.023492985165760157,-0.023922019367926435,-0.03170162340583116,0.19308786795191205,0.02855875652325912,-0.21094516164906676,22,-0.0006479445792618092,0.0015471474226340539,22,0.004125224577272632,0.01619529593733635,-0.02570864149815723
2010-09-01,0.9999999999999999,-0.20996217818343993,-0.30703487836611404,0.27510349407022155,-0.06380030678361989,-0.28168922769598465,-0.025846548976858848,0.45929853275037363,-0.06312338274953344,-0.3450430488589962,0.31095473068133056,19,-0.00039748474712245264,0.0012884948537668964,19,0.0008116322550793738,0.013761340971037674,0.17577919707724515
2010-10-01,0.9999999999999998,-0.18315164931145442,0.2780351032810552,-0.10315775636594933,0.04163008869730188,-0.09496564880327772,-0.23978290399835137,0.15864984185814562,-0.04402062077162956,0.3123956629104662,0.021139986609458997,16,0.001602873751523675,0.0020073507427188103,16,0.005083027540335157,0.014577387745862147,-0.14010237272290574
2010-11-01,1.0,0.18584855562598565,0.03584885001919095,0.058228927289071745,-0.047692814559181174,-0.1244914540714424,-0.22662870193923548,-0.0535049083593921,-0.25294704425230313,-0.09997030208117931,-0.25600585575803175,22,0.0025671293916074544,0.002451856366650975,22,0.0004953099652540131,0.024839120679879284,-0.1562207574619456
2010-12-01,0.9999999999999999,-0.14372667028592687,0.4634736329932366,-0.03729757089387733,-4.430509806174848e-05,0.06089468877921306,-0.1937764519888988,0.43419385183354675,-0.42068212798141613,-0.039916427177535185,-0.3139306991141753,23,0.004261322425677751,0.0030706121399843083,23,-0.0015074112032544692,0.015252037784386054,-0.13028473670293375
2011-01-01,1.0,-0.5467792679215199,0.5198374785864212,-0.5018946698756284,0.5113880133340587,-0.33064714284278285,0.6659664410398817,-0.509123652944176,0.5509340650628638,-0.37377268794722085,0.5173343921406289,20,-0.00011544832372272496,0.003453483365910407,20,-0.0034143376239077457,0.018841972316277784,-0.09534928229077051
2011-02-01,1.0,-0.46334532423653235,0.38137441017219903,0.008712747519174894,-0.4599553021753623,0.19553105828435519,-0.22302839372799668,-0.24102812337102547,-0.017747148519004337,-0.08517728265061841,-0.2540469836410723,15,0.0006664552923864267,0.0017388265356417976,15,0.006659099474557553,0.012946855556545702,-0.24181543504377626
2011-03-01,1.0,-0.3090149848638488,0.3888017266757556,-0.15207987606895504,-0.1092640909658013,0.049201741466601445,-0.10135911432631328,-0.1395561194592278,-0.0015458964765857175,-0.10311038309309412,0.010909110248680923,23,0.0009261045078718019,0.001350148106227247,23,-0.000816651020448666,0.010337155236039447,-0.24954572010148607
2011-04-01,1.0,0.4277738363929741,0.4770465086442016,0.32982735722463297,-0.2055360235500403,-0.27474794867708663,-0.17114792642124815,-0.2022702198871242,-0.2457663004042477,-0.3185382151513058,0.17957735044109807,19,-0.000811023118844252,0.0015198192318339316,19,-0.001750004837763442,0.012514640843691102,-0.16107718877769422
2011-05-01,1.0,0.16173954071868915,-0.17247437001512222,0.3266739334973242,0.0857199010613383,0.013039540643875858,-0.023297535661179716,-0.2936850558585641,-0.38605615391627834,-0.3105797235515723,-0.2221969610829733,21,-0.0007087771424068864,0.0010775557775254533,21,-0.004030949582074544,0.014692544117111371,-0.01447692466201847
2011-06-01,0.9999999999999999,0.09003358815397691,0.25501026440288005,-0.021389498210491846,0.04238798152876804,0.06582940343743122,-0.037061468337194696,0.11772904079909309,0.13736018691749666,0.32247478094639687,0.12019681986361222,21,-0.00022158835451050891,0.0014429395909605345,21,0.0014254677677201788,0.014036661763021988,-0.24201314411468397
2011-07-01,1.0,0.37729075415004926,0.26946247488052055,0.22227354815862266,0.37248764013518654,0.47450913008223666,0.2774928776757972,0.3131891641152494,0.1047308514826268,0.10680266305985277,-0.27897599831509545,21,-0.00021823843184909754,0.0013080426478693716,21,0.0005067262887882616,0.013460441808789384,-0.035133122358186074
2011-08-01,1.0,0.024913358005207283,0.0996354270712745,-0.379814404662465,-0.2012012219653775,-0.5442271533144889,0.2030097356844274,-0.09840005175034504,0.24215188826052506,0.26113182255331163,0.46045159769922805,23,-0.0013225224308759562,0.0018367280724614632,23,-0.001898803412566848,0.015158362948619613,0.19824875912543494
2011-09-01,1.0,-0.1456124630598195,-0.2122144797224387,-0.16776256952543403,0.262020646997989,0.21490003707814406,-0.43410401601478166,-0.33413514653408133,0.0025530224156998897,0.45826886539844197,-0.30827261452969773,21,-0.0022246981568300427,0.0022307612679478748,21,-0.006603612868696096,0.015338851571217494,-0.1524056862306362
2011-10-01,1.0,0.31742166426359353,0.18072413696228143,0.016874826234817786,-0.4269476039248452,-0.4384485518086359,-0.37083435090492833,-0.10678405490773954,0.148600911420153,0.2497546997919236,0.3323863837876126,16,-0.0014660096247151935,0.0027711293600820325,16,0.0022680466106440498,0.01819497755179744,0.30431495767294064
2011-11-01,1.0,-0.20682229567688876,0.01757216238146028,0.26637174818656295,-0.12300442498080737,0.026221872440825637,0.2142146491594924,-0.11684370348637928,0.20748480712930054,-0.3169352618709303,-0.26541002001025216,22,-0.0008757070018504953,0.0021540103323788944,22,-0.0020863469377126725,0.01535459719144852,-0.21175459071933359
2011-12-01,1.0,-0.2758496457730066,-0.005404839510643252,-0.06926625583240764,0.021887231012036042,0.12004907477046435,0.0743362883819719,0.001932035676432303,0.4121005272464293,-0.004965846896715529,0.1924008543782103,22,-0.003525232912081114,0.0014705343437931998,22,-0.007110451154758971,0.016847781343797833,-0.24299359976918564
2012-01-01,1.0,0.0490362569358871,-0.38803435958983024,-0.2603163442783112,-0.21081805112487279,0.29175868555070233,0.2615619537821331,0.1368102332763213,-0.27808306081446427,-0.1443321203995714,0.22216280273368144,15,-0.0027748300769201064,0.002941409440817953,15,0.0005631057147342598,0.027183870875457584,-0.021763409243782186
2012-02-01,0.9999999999999998,0.6562744293692612,0.7613847501252081,0.599507380501924,0.572502842751146,0.1141011552742433,0.13798535256077982,0.2436699631767651,0.3050805496026526,0.006171879691680519,0.058199247806617775,21,-0.001856085922510248,0.0012216438879947243,21,0.005477983611655675,0.010819264501327171,0.014949625698683223
2012-03-01,1.0,0.11670287007527697,-0.26760199908459387,-0.08598322187139684,0.044400884035994646,-0.3011118051772464,0.13800217403567244,-0.01813181221668105,-0.28434484557327816,-0.04050991129304745,0.6289348350786,22,-0.0008048578668423523,0.0015976190119476653,22,-0.0035712286894847138,0.018297191375540898,0.06200699808306728
2012-04-01,1.0,0.301585950722535,0.24479880276055008,0.12036241329888095,0.16525341921861753,0.2529711745484093,-0.15921320901666494,0.08164249734385082,0.20299586928844243,-0.2709753181671525,-0.4183438740645693,17,-0.0009869009239271177,0.0010843351400197925,17,0.004118123727425541,0.013187647019947154,-0.172111819110882
