,"tautocorr(signal,0)","tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2016-11-01,1.0,0.45323877017209163,0.08188801197963522,0.2748125855353167,0.18897804273248872,0.14100879014576687,-0.17911020057927468,0.2979755344752144,-0.14818058131124687,0.14907127070960788,-0.22036217428141044,22,0.00032072745762987956,0.0007333396188958683,22,0.0004875398706379456,0.007702033796977036,0.07392572918697171
2016-12-01,1.0,-0.18019365646683075,0.4756203257275795,-0.22638636885623054,0.09636860251867164,-0.14446621384953418,0.008175180283451511,-0.25725733189721367,-0.22405618753835707,-0.044628052591081935,-0.07434344764238583,22,-0.0007523903575272995,0.0011224955191712117,22,-0.00485127453865291,0.013260410905835766,-0.19580586468085956
2017-01-01,1.0,-0.13837434435722265,0.012997656701742074,0.44281772029397937,0.19248378233242733,-0.22055919158945403,0.2776897732180633,-0.026136291694013193,-0.39767404369041853,-0.0807662185259167,-0.003961949063963441,18,-0.0012794709698252167,0.0011558224018190432,18,-0.002189711873333505,0.013275695105135814,-0.23790103219661546
2017-02-01,1.0,-0.3405551815091234,-0.06051645122303415,0.32334247607346983,-0.518177252586969,0.19285631324070535,0.05953151096759745,-0.027204771707358927,0.014412507494299325,0.2798330138313645,-0.3832574084260021,18,-0.0015995098575780555,0.0006885845239036089,18,0.0011926271448658944,0.0066600620742537885,0.28803756718372253
2017-03-01,1.0,0.14716825405248016,-0.2795206929803778,0.07823025610518276,-0.10972832471229776,-0.057123813137880425,0.18659701790590197,-0.02675107262792005,0.010138823744384967,0.34526907203017254,0.11570345843865318,23,-0.0012236379443872306,0.0006838692737872313,23,-0.0004494702333847219,0.00789222301692167,-0.030902428329046768
2017-04-01,1.0,0.19684436339736172,0.07653720549718095,-0.18653958731743497,0.20821834485651872,0.3264202909833074,0.45489423480750696,-0.030431710522747464,-0.1333720820345656,-0.1222244422826315,0.19361254406121128,18,-0.001332033811227,0.0005477343743942335,18,-0.0016738580767897446,0.009511898359895736,-0.2572279232274954
2017-05-01,0.9999999999999999,0.4105097148485976,0.41891476757926216,0.5061905156549965,0.5505235017437149,0.35973350347019944,0.13174795140823034,0.18381440124759002,0.12182453639659949,-0.03755188420852843,-0.4047274944438531,20,-0.0011089635851345,0.0004346967012507577,20,-0.0024074635603905147,0.009280820457650404,0.25461492215966297
2017-06-01,1.0,0.2281031154184972,0.4203378027878228,0.03327725631387995,0.10652420567154218,-0.10628817905064332,0.19154034515016996,0.03395508758085184,0.11298269543571213,-0.12307283069199486,-0.15450865230120178,22,-0.0009409152602617153,0.0007839612201731919,22,0.0013793006463351089,0.00896174643591618,-0.052846798586761244
2017-07-01,0.9999999999999999,-0.12210027858913901,0.053379439812546295,0.001495115044890206,0.08475708697547206,-0.004015244216571519,0.15087044987529222,-0.12858716375000118,0.383524730357312,-0.13844615936275784,0.2267274940458818,21,-0.0012397939504778324,0.0014774123699797493,21,-0.0021913850712601385,0.015509511707413808,-0.15138979291768176
2017-08-01,1.0,0.39792519692406514,0.44004947385779974,0.2941819263709499,0.23856737535861267,0.18022107813354785,0.15548570694322944,0.26320940748292465,0.44201519411947926,0.31591788744713384,0.17120089684207226,23,-0.0009535140662103826,0.00047049966117891043,23,0.0027432189311658224,0.009641482193680124,0.054878221514204246
2017-09-01,1.0,0.12617039022676543,0.4303278254744209,0.20211370362630082,0.10597044826584572,0.46174519414660564,0.12571616377333555,0.3382373579890346,0.34107144833000974,0.1109717998601179,0.2566280542288708,21,0.00019390895691722513,0.00022447821381461685,21,0.00045103354022138557,0.006927641257113428,-0.48615113285816747
2017-10-01,1.0,-0.0932873765131334,-0.005880485463408363,-0.28694774777137844,-0.012360620437365003,-0.27261778449757207,-0.178230408455047,-0.14462001304305505,0.03988702278138557,0.10113492007839946,-0.41340147118597814,17,0.0006633088690424941,0.00030950243327036313,17,8.846899798708802e-05,0.010770847611450833,-0.25208183253649386
2017-11-01,1.0,-0.19653314119232532,0.2769873071732986,-0.21799898334185705,0.3177583535538463,-0.26513210200313253,0.36988731784610024,-0.24552184610082775,0.5684201156131492,-0.2011476318858644,0.14150396390107595,22,0.00015877387835823455,0.0007326826019419452,22,-0.0024853227884591867,0.011973899265903481,-0.22967264554788605
2017-12-01,1.0,-0.037239692075525334,0.1870166753419823,0.24865018349968232,-0.032081060380519104,0.01645595089293362,0.2450076209285292,0.050454077702954354,-0.16062607748619667,0.32603628081140074,-0.0011118479978480585,21,0.0003607675218849194,0.0007966881124516831,21,-0.0004771474035172571,0.00986187254241189,-0.0328015803221446
2018-01-01,1.0,0.04812734792369966,0.1513742550779022,-0.009212234114776695,0.08584803325459645,-0.26658310095994625,-0.19407983667731807,-0.03296798286293208,-0.3258697200095684,-0.0509463691970006,0.08294108247788663,22,-0.00021395442885852915,0.0007923362175926619,22,-0.00045849697008155927,0.0128302417061232,-0.15026165130345073
2018-02-01,1.0,-0.12855485940890862,0.3120171329645878,0.22816773512576866,0.13894717944469617,0.1728694641148337,-0.09108529514289297,0.03142918048911857,-0.18952219960069952,0.3764206217449193,-0.19152600710557885,15,-0.0016086077780887067,0.0013454206712047664,15,0.0007097286904012673,0.02274689777776455,-0.1396573257148209
2018-03-01,0.9999999999999998,0.3134206131808937,0.518024348041759,0.04859763086628815,0.27563591265881515,0.010304627393149936,-0.014521457251831613,0.00277747645760653,-0.2446953398478954,-0.05960374549914313,-0.40853035411888194,22,-0.0018994250287938288,0.002488123281574185,22,0.0036553891161772776,0.02019801296816573,-0.30213726995356577
2018-04-01,0.9999999999999999,-0.3112766219602278,-0.04751311786089893,-0.22340115081903228,-0.06580393689851222,0.02321436603186501,-0.27739318011241676,-0.001432222415278126,0.2114909524560827,0.38063161460689715,-0.36212167186847843,18,-0.0001808036380581058,0.0016836387981229114,18,-0.0028451966291205277,0.015325028542229188,0.29375015776610225
2018-05-01,0.9999999999999999,-0.4238398187814085,0.1864159491014959,-0.16353919239998735,-0.049015798964876185,0.05925890003245033,-0.18832888436482495,0.1917230370243111,-0.06607707386958071,0.08648750807808653,0.010896583904807803,22,0.00011125563596261364,0.0016368010707330117,22,-0.0015845779416871915,0.01194563083398018,0.12229979860536841
2018-06-01,1.0,-0.4042347825479906,0.287648087414792,0.12558742359718938,0.048844525338330114,0.06927688468118888,0.1948304544899056,-0.26775825678260334,0.4608783105598859,-0.3405242120114533,0.3555351991821974,20,-0.00121019216752104,0.0027030258017473915,20,-0.004092181090951184,0.020890334455718612,0.12495972356784452
2018-07-01,1.0,0.0496256838289678,-0.2428099367409599,-0.12330168995982635,-0.1324406696222367,0.029704591100911414,0.23643046564588915,0.1495746966471101,-0.14568119413968286,0.20563993007644873,-0.2424104812186564,22,-0.00085025197379105,0.001934493789650301,22,-0.0013043373829004184,0.014753492606160665,0.08729527975436355
2018-08-01,1.0,0.026843155334439404,0.4418835490964885,0.06339619939432019,-0.012959924705069046,0.21283207163092213,-0.3380006587830461,0.21429573114411715,-0.18626199842014596,0.0018470232775483375,0.20864395278827397,23,-0.002049981890242702,0.002375587560914159,23,-0.003660390227775761,0.017715205612845807,-0.10327075889024591
2018-09-01,0.9999999999999999,-0.2527126700615064,0.05691109800324474,0.21262811355043454,-0.07686146197429182,0.12021644481911369,-0.09473348334366828,-0.18034531965932274,0.22596834772524502,-0.37752793264052126,0.094990159477749,19,-0.0025605934269808685,0.0014453639253638026,19,-0.0008823476117590899,0.012096879675338944,0.055315212196607996
2018-10-01,1.0,-0.30784431693736136,0.06942071041044458,0.3205262454527185,-0.44273938978296934,0.27092252741519884,-0.16612427808959637,-0.16067573549736267,0.14833203246430193,-0.24755374924735338,0.09209063976696813,18,-0.0033350567185721335,0.003620152046284674,18,-0.005619248342559743,0.02555196543308659,-0.10332243133953745
2018-11-01,0.9999999999999999,0.47661657079368475,0.4266114313343522,0.3570066639901079,0.15571521748135878,0.21594579459268376,0.25207560819690567,0.34117051450220465,0.2763585125958363,0.492484732509977,0.44650002164799096,22,-0.0022449568492102414,0.0012762060379749496,22,0.0018785024033497535,0.018087885055620367,-0.3655478864833876
2018-12-01,1.0,0.3462792820974691,0.033657062490377164,0.3041576129055821,0.29098116756601555,0.011611982264302052,-0.215280471490882,-0.0455482300608181,-0.028266254630499203,0.06275529884792412,0.08944804812354548,20,-0.0020877123877053403,0.0006905128617083267,20,-0.0030576364477490348,0.013419065102292077,0.4343167896795066
2019-01-01,0.9999999999999998,-0.22005563293650723,0.22292671176110856,0.02566959028087383,0.11049169483446057,-0.11555275040964971,0.009338648489127375,0.12409069120552205,0.1147688382588384,0.2414940070167281,-0.011696069033372915,22,-0.0016515333915551593,0.0005021216903155795,22,-0.000826762503740541,0.011578130478570509,-0.05435097934899804
2019-02-01,1.0,0.15462349936361286,-0.43433931509804735,-0.27757079506446897,0.5048460730452569,0.5478570680657643,0.10125866932064882,-0.20289108123268218,0.27529637188263945,0.35640274951503037,0.2474688058755569,15,0.0005864322557379007,0.0028376033397584147,15,0.014906306221228346,0.01914046985657614,-0.3204230378138146
2019-03-01,0.9999999999999999,-0.5077065546584831,0.08406756152374295,-0.209329273205797,0.2425082306834164,0.06709518441483094,-0.21669145090382774,-0.06370593120285467,0.09360316435740805,-0.24869667970980378,0.3384294395522807,21,0.0027989981685238624,0.005409188348074641,21,0.0046596970383422425,0.023695432969519127,0.3544742934299642
2019-04-01,1.0,-0.6495506502549717,0.3002837713925786,-0.11640530876460725,-0.18455475104429211,0.045768377049380055,0.33249097029797026,-0.17659705128665648,-0.04614135223773801,0.01047092135074477,0.03198870281632314,21,0.0017957826864530714,0.005631314607048067,21,-0.0020033406147788708,0.016258227018359175,0.13610868520911718
2019-05-01,0.9999999999999998,-0.6071596844870752,0.5414861616051317,-0.32631170096291506,0.19995086791374875,-0.05826706025495283,-0.2646044029553767,0.33654032932299605,-0.36148841981910756,0.2593010130868246,-0.05165999899721911,20,0.0009956092522952996,0.0049367387254457325,20,-0.004512237829966899,0.025638646730357716,-0.2818345065951734
2019-06-01,1.0,-0.5482403613563134,0.29466479165836434,-0.2168403527751949,0.10752342459557698,-0.09262795904273187,0.2883256034340376,-0.23687865604242261,0.21795949415671229,-0.33718406252043753,0.1206654122619251,19,0.001592114603436779,0.0021947855089354683,19,0.0009787970092989685,0.014680521320440386,0.0673641093144902
2019-07-01,1.0,-0.5939221311579181,0.7657035670768886,-0.47041111807500297,0.6642593176936729,-0.5523596504969648,0.6678574314592907,-0.4007482554583663,0.5458022088105603,-0.41765862433498446,0.5413243831652841,23,0.000710599378932174,0.0029133441023665337,23,0.0016615149998061604,0.013376256888619134,-0.39188620185280487
2019-08-01,0.9999999999999999,-0.16128869941792803,0.10303618836039177,-0.2387444406176328,-0.07367258804224759,-0.08297653413377126,0.16443279894680948,0.17724705964243317,-0.19179723753792904,0.13460527376969902,-0.406731528097518,22,-0.0011658280498299076,0.0009396111568630364,22,0.0011576833121056502,0.012508922968967814,0.1309224572756058
2019-09-01,0.9999999999999999,0.3454061340404397,0.13742938912248193,0.46927213756738,0.502185715719321,0.07991012939411272,-0.01915850053559404,0.2960181502458121,0.2670736464583959,0.08149596096004517,0.11813398255385747,20,0.00011757502662443559,0.001757591822971708,20,0.0005141393786550102,0.013974968167787545,-0.05508320499913623
2019-10-01,1.0,0.2768472369024466,0.15970571490043742,-0.2563082694856284,-0.3779373777855194,-0.3393207467467633,-0.23404011398717253,0.03226086355185226,-0.07356867167375991,0.07507110689879683,0.1147253094740412,18,0.001857428192300335,0.0018697801612491294,18,0.0014739963036778194,0.010278581015202279,0.13443335858269173
2019-11-01,1.0,0.07897915476342204,-0.267320962874992,-0.2963585490170023,-0.06361098022428069,0.1070723224840681,-0.25080856949809116,0.02337987047930701,0.2757518834000539,0.2828204782869958,-0.15924040109171092,21,0.0014705962062264333,0.0013359793580077074,21,-0.0001829851663054142,0.010823922811203065,-0.02918535675612302
2019-12-01,1.0,0.18804669549115272,0.03135582571853006,0.05926948132521946,-0.022977833322627695,0.10406257613471885,0.02024103758717239,0.0842266471499486,-0.22391887472193914,-0.4550569095331541,-0.23235287612649674,22,0.0010420895223933,0.0005476615817555369,22,0.0034989369580375224,0.010820063090771614,-0.1683423593082856
2020-01-01,0.9999999999999999,0.11762661684360395,-0.057498682037543145,-0.22173187298520167,-0.25672011724411165,-0.030537101236260286,0.02883211121762014,0.44486852333309396,-0.22383363117059737,-0.3098853197149982,-0.34741470694718846,16,0.0012420623052595487,0.0006622919253589735,16,0.0043504161048344816,0.015580077483444137,0.1905333662535154
2020-02-01,1.0,-0.17334933739671451,0.1238124957370118,-0.0914997999129468,0.13593215080628665,-0.14626033950724077,-0.16922297448558324,-0.20813193584626027,-0.1287380764066549,-0.051453274806406685,0.10261610242083921,20,0.001640224961961165,0.0023871026239794734,20,0.0035979220789873006,0.030795014442470115,-0.4441739778372731
2020-03-01,1.0,0.6376696267958106,0.336060756695537,0.10408582668348985,-0.08286424543301144,-0.07532721713978323,-0.16517693985613052,-0.17982773533989305,-0.2602650585502458,-0.27798193639795193,-0.17065914242135977,22,0.0036798858914889403,0.003253827939013123,22,-0.004606460536504419,0.025319106129286742,-0.17193427075509762
2020-04-01,1.0,-0.37536787676907485,0.2309085936273616,-0.10682428961499277,0.013090162068713364,-0.10198858646835476,-0.028650085911388765,0.3032398777346609,-0.1841608448197488,0.5025912341370112,-0.20466451559339507,21,0.0013860519144916412,0.0015651100867119677,21,0.004776598330465525,0.014962934557730729,0.2525061797718478
2020-05-01,1.0,-0.33791152245856176,-0.12187836115216695,-0.00501627298557701,-0.09027362819645479,0.3706031012885206,-0.2567445853451579,0.016976779332948246,-0.2678652181000215,0.5750918751536742,-0.08417899520563663,18,0.002008888753332355,0.0014980990532865589,18,0.000460904824857667,0.013927469829203414,0.003278253226359969
2020-06-01,1.0,0.03315374632257423,-0.4992428649996766,-0.25858956850126724,0.4638084736338229,-0.13778009226582602,-0.411132125510439,-0.01006533475481995,0.12853237307382404,-0.03183624211856193,-0.09377044217057866,20,0.001063585583784886,0.0010847403965967995,20,0.00778452841310988,0.010953514887177733,0.0819919937759199
2020-07-01,1.0,0.39921495197177204,0.27828643957594573,-0.06670852174391985,-0.23433172178666029,-0.36921507507179385,-0.27289338294582094,-0.06151054143397573,0.1540527860494762,0.242030497954273,0.26691253818111316,23,0.002092593750728644,0.0015555836985445518,23,0.0059441368225982534,0.025726416625971138,-0.430286256084771
2020-08-01,1.0,0.3331548544710651,-0.3430784242982955,-0.1004693443890009,0.41306643973767115,0.30848143396810085,-0.14905251564834532,-0.14924406822548875,0.4210285364172208,0.49042522986916404,0.27886944702891847,21,0.0031616328260346376,0.0013047332198923283,21,-0.0011568018657114195,0.017272949104348463,-0.08937510125387375
2020-09-01,1.0,-0.11276817527947156,0.008652045357594559,0.0453180911009764,-0.07407527795392924,0.06189878473822602,-0.24633101148005732,0.031134013904269817,0.1349268178310011,-0.48620873267446085,0.02265796290194622,22,0.001915118864755832,0.002254827737031812,22,-0.0026330020000126094,0.01723416150762409,-0.15709535598554958
2020-10-01,1.0,0.2522054815308986,0.05281422809094352,-0.3083590683896485,-0.14754742789657954,-0.2466786570971923,-0.011780268640439143,0.15813815664073153,-0.34759050291354154,-0.3360882045795785,-0.18805723165187926,16,0.0024682782036269217,0.00254622549055365,16,0.0019382620933185313,0.018074722902525858,0.19816090124110033
2020-11-01,0.9999999999999998,-0.0741419640055069,-0.04756357129481321,0.13708592215163576,0.03790216346878947,0.6173816662564575,-0.25087264208184457,-0.0769420207239984,-0.009449842912536434,-0.10175313299390287,0.20390436649964575,21,0.0013033080880163618,0.0022673091772616584,21,-0.0004317285764244478,0.015071045773626003,-0.18516764528971125
2020-12-01,1.0,0.3885063194875708,0.2450708431273553,0.08221428884649785,-0.03820080983026862,-0.028474837718609675,0.021362570978257684,0.13678263047995837,0.0018621289783806619,-0.3823769103174,-0.4707409323459518,23,-0.0008151265653441305,0.0023404362258899977,23,0.0051999861193707045,0.014568961342193008,-0.10230691277776888
2021-01-01,1.0,-0.13122867855680637,-0.3551056659695466,-0.032981863022121215,-0.023878871576969003,0.14643761541528277,-0.3512822300132854,0.0014292884947053521,0.03493087211721415,-0.24087489071695845,0.08762802705644174,20,0.001829177462736635,0.0015386800770014323,20,0.0026683410467145405,0.02100919510603336,-0.18837683664004742
2021-02-01,1.0,-0.20561658597527194,0.19827334662296908,0.14757616948709248,0.2957181132466777,-0.05777235493116165,0.07737575217584962,0.05673858014494403,0.1707773404375337,-0.044706733491321114,-0.014332459375502628,15,0.0021430793815913405,0.000875419904115083,15,-0.0047402843398004334,0.020959659407284323,-0.08963978381223947
2021-03-01,0.9999999999999998,-0.3499248450930807,0.4301456391491979,-0.34701302398428613,0.2300733884706909,-0.3264924706963447,0.04872859571385708,-0.0816818923719958,0.18727380013246336,-0.08121738825957266,0.09978265514138873,23,0.0007410025642208011,0.003892793712401506,23,-0.002385974005612969,0.02379021680841919,-0.26858463938790067
2021-04-01,1.0,-0.6534393155225281,0.5540051343403145,-0.331549361673032,0.5973295296637328,-0.31986162092827874,0.08947329830302411,0.1883561353460375,-0.11398717425579825,0.10703703564984149,-0.17463713529759073,21,0.0004497674108964008,0.0012262191151116049,21,0.005425571857415843,0.014384830792723216,0.029588235912043622
2021-05-01,1.0,-0.356589962968217,0.2320460079610593,0.03591172385570871,-0.21679652440641176,0.26484327483808123,-0.25057801420478787,-0.08752054471429625,0.03876844679215008,-0.23456890347305798,0.2798970312697752,18,0.0011680802424835408,0.0012336172715059711,18,0.003780173355942322,0.01709687490878927,-0.3463897777769052
2021-06-01,1.0,0.001055063239188148,0.2809776989636112,0.005532953232760443,0.20124480744414958,-0.16175828208319168,-0.13513462298355103,-0.22315247298194443,-0.19716269468718892,-0.08583596161650159,-0.021294900075353552,21,0.0009397955676118152,0.0010084950769868196,21,0.0023597351099477284,0.01598559391308379,0.025401413452686813
2021-07-01,0.9999999999999999,0.1256096199945129,-0.22522123545978653,0.5428144339494578,0.43909766275267925,0.016346267093865448,0.03905491560079303,-0.0014152352566953953,-0.2188454345673379,0.051648025589048636,-0.07268240997057106,22,0.0013862775226584818,0.0016002000063976055,22,-0.00048626476609900886,0.023661115117051393,-0.21776365419936025
2021-08-01,1.0,0.7618733395057481,0.5389638470968187,0.339017370941299,0.16242878605631708,0.02291608264436632,-0.09759149703918632,-0.3229770368326029,-0.41435974856997854,-0.37144009227890157,-0.5594667492765237,22,0.005997527126231633,0.004026962368881289,22,-0.003089554196695273,0.015229832075322622,-0.20191230737043916
2021-09-01,1.0,0.12127407083207856,-0.060311006698403884,0.3953551936549417,-0.2537774843831468,-0.1321491488240652,-0.06326822622857697,-0.11437522706846706,0.011139923526467962,-0.10353256592640918,0.025495732021488693,20,0.0017993401372648952,0.001073210697680683,20,0.00047269414125058996,0.014852506913266438,0.04527440824751667
2021-10-01,1.0,0.49895345014197967,0.2753099917461092,0.10818399223360174,0.22990491876058444,0.13564115733818663,0.33022827864540216,0.2748779726531172,0.3209931523405394,0.3037198828897736,0.3170215168836311,16,-0.0005261925086574779,0.001468434236819873,16,0.0020095524840099297,0.011924142667413878,0.17226711378970752
2021-11-01,1.0,-0.18552038060887296,-0.16852555934988858,0.13132268154865168,-0.0037668532209066594,-0.3064582868662661,-0.16095041300350463,-0.11155043275542692,0.21490438396111347,0.18239272228769904,0.005081050261514164,22,-0.00196300732204465,0.001260158353862864,22,0.0019246294631047412,0.0081747955149829,0.05716022931181337
2021-12-01,1.0,0.37636416211535717,0.23608623628024977,0.20009155270092183,-0.07621501477699419,-0.23751491433993013,-0.2616068376476666,-0.2621638594038602,-0.22753097845430856,0.08557585449970907,0.5373642477299078,23,0.0004294067407964049,0.0016172516856474493,23,-0.0022058042365733933,0.011998554560326946,0.2670043045060225
2022-01-01,1.0,0.1109372271709868,-0.13622342850648378,-0.12538283261118952,0.17388057291088765,-0.023177685281899563,0.21893045141391324,0.0624128093894225,-0.41108747930118505,-0.2816888057995878,0.4160708581699385,19,3.634399795732635e-05,0.0017298112096780574,19,-0.006998943312155585,0.01574546206089956,0.13130493130483098
2022-02-01,1.0,0.10749702825239713,0.17742566007124302,0.1599113629458965,-0.060319249537316134,0.18171751694178817,0.3435899618196884,0.13947774400298435,0.07365012710667641,-0.10246412061113204,-0.29411918860132696,16,-0.0010496477292836074,0.0022308773406040125,16,-0.0005964813634245004,0.018124893848663923,0.06383858902810731
2022-03-01,0.9999999999999999,0.6712026121775329,0.18238741523006174,0.0018722799109353414,0.13468946174431987,0.08324537704353557,0.1183541181132502,0.13668293561764822,0.14633985898445603,-0.002867599141057917,-0.3633698943216295,23,-0.002302690183806665,0.0014282260102728434,23,-0.0034830729023098434,0.022862925343872485,-0.46562773171992344
2022-04-01,1.0,0.1350244622674531,-0.2240759997989114,-0.43569964645065895,0.09214832491582714,0.4887524202999264,0.2958519210800593,-0.12587998375053192,0.10985311906958513,-0.044431024626046166,0.33638389360651283,19,-0.0019207421539544686,0.002598048677830387,19,-0.0072072604098542105,0.02619374420978203,0.24566929607779014
2022-05-01,1.0,0.03968894461379517,0.47332746384997326,0.184481386162369,0.25442289717405897,0.33456991781343975,0.37213359860728107,0.11731093808877036,0.2153056186759358,0.09998393866003571,0.28274311852728584,19,-0.005396398322024879,0.003526106322434266,19,0.001915091565110537,0.01594313096037149,0.29636547046779543
2022-06-01,0.9999999999999999,0.7552167382544444,0.781553657103979,0.6529230022748448,0.6945364047622622,0.5122871733033586,0.6569583511135183,0.4960578711094905,0.5390327664100661,0.4028223624595574,0.29934706686387597,21,-0.00200490636477289,0.0008986146815684274,21,0.007419753173654975,0.01653735436612207,-0.16097422554585017
2022-07-01,1.0,0.27634448654846633,0.3120164306585022,-0.004533203697336961,-2.4548815528962655e-05,-0.11560517126054039,-0.27567274257847924,-0.025780998528380814,-0.04894360831574829,-0.03313964501854124,-0.15253458389977054,21,-0.00026776927129944824,0.00026483742211588817,21,-0.0024357612451268384,0.013821482500226552,-0.28871091072982646
2022-08-01,1.0,-0.37441427660815646,0.17785656632098887,-0.03185004392603703,0.0625347562918201,0.002935074233447085,-0.10836939146576625,-0.1648503651501833,0.25195393856406234,-0.4075656485840573,0.2787789445636238,23,0.0002658049955175987,0.0012824878508039496,23,-0.0016600686208623223,0.015002329715452472,-0.04474584410405527
2022-09-01,1.0,0.14229389245001242,-0.10582833489064296,-0.11251736155460275,0.04667491146154724,-0.08684163887212334,-0.048139236483120455,-0.2851969381966341,-0.17361795720298173,0.2720288621476826,-0.13804948019894117,21,0.0006831935766315097,0.0009869717684216283,21,-0.005522070692017272,0.014094274725439386,-0.3658699114327314
2022-10-01,1.0,-0.1458674761748679,-0.06463104607320014,0.16471137210107753,-0.06199542258586423,-0.24982918283414862,0.06388022823563512,0.3674674571580422,-0.006940140012655548,-0.28027899315690286,0.3040301239190504,16,9.813339657894295e-06,0.0008983144378913507,16,-0.0006557410203181372,0.019955958256797295,-0.44305907909963615
2022-11-01,0.9999999999999998,0.43692495997929337,0.4501549150102453,0.21755471814003224,0.16739616786085962,0.46028447408116124,0.46363927522171267,0.3388096830276815,0.4421437163697659,0.30051276316351533,0.24927776712877112,22,-0.0014756625136523272,0.0010110256111677514,22,0.0015821595874359001,0.014911289932788603,0.09262446050146313
2022-12-01,1.0,0.21067149415964756,-0.04792732605529669,-0.07059612271392117,-0.09007380481742598,-0.10522039021462777,0.06858027254047096,0.2739522301513702,-0.1728376693958659,0.12285059915100728,0.019404233324051588,22,-0.00202502007183555,0.0013492714874026545,22,2.8287513642309236e-05,0.00925011253782747,-0.4695332225034771
2023-01-01,1.0,-0.18546019109581102,0.2993685868693063,0.054768857290920576,0.10846556041499655,0.5809842707295203,-0.10320197093611573,0.5547987586712506,-0.26992245857494,0.6099372049063988,0.060352260578585,16,-0.0004283983383674962,0.0009526566380073056,16,0.0059421882947171874,0.010392127275732115,-0.35023515547094936
2023-02-01,0.9999999999999999,-0.5480663695391319,0.3603013030051114,-0.2795609706973271,0.17317172652021387,-0.1560981457610366,-0.07313366042625888,-0.09139236162756896,0.3448081718933607,0.14290272787096372,-0.14713425801803842,20,-4.748276023279498e-05,0.0009477010270805746,20,-0.003031146331667885,0.010491437372892857,-0.340857716957318
2023-03-01,1.0,0.1452995573546588,0.2056941515775578,0.07615419886827793,0.1896936209909077,-0.2167807932177538,-0.4505646519352582,-0.22238304927732702,-0.27460865782568866,-0.16463591864098961,-0.2893720084896264,23,0.00015903519953337758,0.0007414654780883384,23,-0.0005318094951839999,0.00861538336291147,-0.1655648086981914
2023-04-01,0.9999999999999999,0.5947319372172262,0.16920313606635348,-0.0012068239493481202,-0.07133156159307791,-0.1974713231888732,-0.0692474803898126,0.06890046675881467,0.14297592649189503,0.056366296888402605,0.0805469917635769,19,-0.0008358593279181386,0.0016157000473184858,19,-0.0016663568756135783,0.010491051157683846,-0.01663004242960117
2023-05-01,0.9999999999999999,0.12549028636227072,-0.2356158799347939,-0.37859987455051075,-0.2243179733589306,0.2251845624111871,0.1985276031864884,0.3250499940576404,0.08531569536269244,-0.04754216213433344,0.007894748089740918,20,-0.0006787522306605161,0.0008005888337477519,20,-0.002907109560699255,0.00865456745748344,-0.39121903446203166
2023-06-01,1.0,0.4541045837826408,0.053978130782638904,-0.14802494345172554,-0.34449392019693326,-0.24457660481125026,-0.24524277756534163,-0.37018400913786764,-0.3279348061188741,0.22685171707981688,0.40711523763001745,20,-0.00119966463885278,0.0010622038945310138,20,0.0004897496515789553,0.013356655302664973,0.04075973132238196
2023-07-01,1.0,-0.13907443443903997,-0.06335490819602851,0.1640407304291257,-0.49872977712755795,-0.14051739203100277,0.029336797178927083,-0.16321237053514148,0.3874034588137045,0.29025822937942153,0.013600767602920288,21,-0.0010256041802606953,0.0013199786247548178,21,0.00046360710143986193,0.010105464829544076,-0.11129088778544999
2023-08-01,1.0,-0.02082486431779026,0.017977031061126,0.25193460079760743,0.045243309846940936,0.21353993781087413,-0.19662163530770446,-0.09971366486697027,0.28066655875005003,-0.20618086699672955,-0.16775840843752104,23,-0.0010465708865318006,0.0013990323317001094,23,-0.0026879561106827477,0.011841387702819204,-0.1868483519850521
2023-09-01,1.0,-0.018507995463458406,-0.31711507096328256,-0.03567160560104111,0.2560250567904962,0.1023094989295384,0.11417241559184925,-0.43480376081586497,-0.4190997596451768,0.23746605759576794,-0.12443400853766491,20,-0.0016480566464675851,0.0008410006402452878,20,-0.002403244502357335,0.009314342037793003,-0.32086996740358065
2023-10-01,1.0,0.06442477383022835,0.43919255308556693,-0.08583140718960579,-0.25389165158114585,0.047701172962509426,-0.521891030612315,-1.843238383387699e-05,-0.2140971062564444,-0.31433828250384066,-0.1087650362478002,17,-0.0011756777284388238,0.0012236685466600126,17,-0.0010568006067342298,0.013236778078259435,0.3636079228816605
2023-11-01,0.9999999999999999,-0.5930296597225566,0.3755826507270562,-0.30328423415392036,0.18771747093884122,0.0978927734798931,0.1700356567040342,0.06722035440093492,-0.14495336451653665,0.1526496700477485,-0.2422608940797655,22,-0.0010528494407957957,0.0016366398583434263,22,-0.001066428471539609,0.010694674836169009,0.03762088965347044
2023-12-01,1.0,-0.5515694109591227,0.310610828941643,-0.1284020151723808,0.008457593108311302,0.220067683858651,-0.08129229401173876,0.29132137956111764,-0.3972543055702281,0.5151761754751497,-0.36836858834178465,21,-0.0017945458732415713,0.0008022880581810696,21,-0.0007796095780683422,0.01289769577902812,-0.23861355066077916
