,"tautocorr(signal,0)","tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2008-09-01,,,,,,,,,,,,0,,,0,,,
2008-10-01,,,,,,,,,,,,0,,,0,,,
2008-11-01,,,,,,,,,,,,0,,,0,,,
2008-12-01,,,,,,,,,,,,0,,,0,,,
2009-01-01,,,,,,,,,,,,0,,,0,,,
2009-02-01,,,,,,,,,,,,0,,,0,,,
2009-03-01,,,,,,,,,,,,0,,,0,,,
2009-04-01,,,,,,,,,,,,0,,,0,,,
2009-05-01,,,,,,,,,,,,0,,,0,,,
2009-06-01,,,,,,,,,,,,0,,,0,,,
2009-07-01,,,,,,,,,,,,0,,,0,,,
2009-08-01,,,,,,,,,,,,0,,,0,,,
2009-09-01,,,,,,,,,,,,0,,,0,,,
2009-10-01,,,,,,,,,,,,0,,,0,,,
2009-11-01,,,,,,,,,,,,0,,,0,,,
2009-12-01,,,,,,,,,,,,0,,,0,,,
2010-01-01,,,,,,,,,,,,0,,,0,,,
2010-02-01,,,,,,,,,,,,0,,,0,,,
2010-03-01,,,,,,,,,,,,0,,,0,,,
2010-04-01,,,,,,,,,,,,0,,,0,,,
2010-05-01,,,,,,,,,,,,0,,,0,,,
2010-06-01,,,,,,,,,,,,0,,,0,,,
2010-07-01,,,,,,,,,,,,0,,,0,,,
2010-08-01,,,,,,,,,,,,0,,,0,,,
2010-09-01,,,,,,,,,,,,0,,,0,,,
2010-10-01,,,,,,,,,,,,0,,,0,,,
2010-11-01,,,,,,,,,,,,0,,,0,,,
2010-12-01,,,,,,,,,,,,0,,,0,,,
2011-01-01,,,,,,,,,,,,0,,,0,,,
2011-02-01,,,,,,,,,,,,0,,,0,,,
2011-03-01,,,,,,,,,,,,0,,,0,,,
2011-04-01,,,,,,,,,,,,0,,,0,,,
2011-05-01,,,,,,,,,,,,0,,,0,,,
2011-06-01,,,,,,,,,,,,0,,,0,,,
2011-07-01,,,,,,,,,,,,0,,,0,,,
2011-08-01,,,,,,,,,,,,0,,,0,,,
2011-09-01,,,,,,,,,,,,0,,,0,,,
2011-10-01,,,,,,,,,,,,0,,,0,,,
2011-11-01,,,,,,,,,,,,0,,,0,,,
2011-12-01,,,,,,,,,,,,0,,,0,,,
2012-01-01,,,,,,,,,,,,0,,,0,,,
2012-02-01,,,,,,,,,,,,0,,,0,,,
2012-03-01,,,,,,,,,,,,0,,,0,,,
2012-04-01,,,,,,,,,,,,0,,,0,,,
2012-05-01,,,,,,,,,,,,0,,,0,,,
2012-06-01,,,,,,,,,,,,0,,,0,,,
2012-07-01,,,,,,,,,,,,0,,,0,,,
2012-08-01,,,,,,,,,,,,0,,,0,,,
2012-09-01,,,,,,,,,,,,0,,,0,,,
2012-10-01,,,,,,,,,,,,0,,,0,,,
2012-11-01,,,,,,,,,,,,0,,,0,,,
2012-12-01,,,,,,,,,,,,0,,,0,,,
2013-01-01,,,,,,,,,,,,0,,,0,,,
2013-02-01,,,,,,,,,,,,0,,,0,,,
2013-03-01,,,,,,,,,,,,0,,,0,,,
2013-04-01,,,,,,,,,,,,0,,,0,,,
2013-05-01,,,,,,,,,,,,0,,,0,,,
2013-06-01,,,,,,,,,,,,0,,,0,,,
2013-07-01,,,,,,,,,,,,0,,,0,,,
2013-08-01,,,,,,,,,,,,0,,,0,,,
2013-09-01,,,,,,,,,,,,0,,,0,,,
2013-10-01,,,,,,,,,,,,0,,,0,,,
2013-11-01,,,,,,,,,,,,0,,,0,,,
2013-12-01,,,,,,,,,,,,0,,,0,,,
2014-01-01,,,,,,,,,,,,0,,,0,,,
2014-02-01,,,,,,,,,,,,0,,,0,,,
2014-03-01,,,,,,,,,,,,0,,,0,,,
2014-04-01,,,,,,,,,,,,0,,,0,,,
2014-05-01,,,,,,,,,,,,0,,,0,,,
2014-06-01,,,,,,,,,,,,0,,,0,,,
2014-07-01,,,,,,,,,,,,0,,,0,,,
2014-08-01,,,,,,,,,,,,0,,,0,,,
2014-09-01,,,,,,,,,,,,0,,,0,,,
2014-10-01,,,,,,,,,,,,0,,,0,,,
2014-11-01,,,,,,,,,,,,0,,,0,,,
2014-12-01,,,,,,,,,,,,0,,,0,,,
2015-01-01,,,,,,,,,,,,0,,,0,,,
2015-02-01,,,,,,,,,,,,0,,,0,,,
2015-03-01,,,,,,,,,,,,0,,,0,,,
2015-04-01,,,,,,,,,,,,0,,,0,,,
2015-05-01,,,,,,,,,,,,0,,,0,,,
2015-06-01,,,,,,,,,,,,0,,,0,,,
2015-07-01,,,,,,,,,,,,0,,,0,,,
2015-08-01,,,,,,,,,,,,0,,,0,,,
2015-09-01,,,,,,,,,,,,0,,,0,,,
2015-10-01,,,,,,,,,,,,0,,,0,,,
2015-11-01,,,,,,,,,,,,0,,,0,,,
2015-12-01,,,,,,,,,,,,0,,,0,,,
2016-01-01,,,,,,,,,,,,0,,,0,,,
2016-02-01,,,,,,,,,,,,0,,,0,,,
2016-03-01,,,,,,,,,,,,0,,,0,,,
2016-04-01,,,,,,,,,,,,0,,,0,,,
2016-05-01,,,,,,,,,,,,0,,,0,,,
2016-06-01,,,,,,,,,,,,0,,,0,,,
2016-07-01,,,,,,,,,,,,0,,,0,,,
2016-08-01,,,,,,,,,,,,0,,,0,,,
2016-09-01,,,,,,,,,,,,0,,,0,,,
2016-10-01,,,,,,,,,,,,0,,,0,,,
2016-11-01,,,,,,,,,,,,0,,,0,,,
2016-12-01,,,,,,,,,,,,0,,,0,,,
2017-01-01,,,,,,,,,,,,0,,,0,,,
2017-02-01,,,,,,,,,,,,0,,,0,,,
2017-03-01,,,,,,,,,,,,0,,,0,,,
2017-04-01,,,,,,,,,,,,0,,,0,,,
2017-05-01,,,,,,,,,,,,0,,,0,,,
2017-06-01,,,,,,,,,,,,0,,,0,,,
2017-07-01,,,,,,,,,,,,0,,,0,,,
2017-08-01,,,,,,,,,,,,0,,,0,,,
2017-09-01,,,,,,,,,,,,0,,,0,,,
2017-10-01,,,,,,,,,,,,0,,,0,,,
2017-11-01,,,,,,,,,,,,0,,,0,,,
2017-12-01,,,,,,,,,,,,0,,,0,,,
2018-01-01,,,,,,,,,,,,0,,,0,,,
2018-02-01,,,,,,,,,,,,0,,,0,,,
2018-03-01,,,,,,,,,,,,0,,,0,,,
2018-04-01,,,,,,,,,,,,0,,,0,,,
2018-05-01,,,,,,,,,,,,0,,,0,,,
2018-06-01,,,,,,,,,,,,0,,,0,,,
2018-07-01,,,,,,,,,,,,0,,,0,,,
2018-08-01,,,,,,,,,,,,0,,,0,,,
2018-09-01,,,,,,,,,,,,0,,,0,,,
2018-10-01,,,,,,,,,,,,0,,,0,,,
2018-11-01,,,,,,,,,,,,0,,,0,,,
2018-12-01,,,,,,,,,,,,0,,,0,,,
2019-01-01,,,,,,,,,,,,0,,,0,,,
2019-02-01,,,,,,,,,,,,0,,,0,,,
2019-03-01,,,,,,,,,,,,0,,,0,,,
2019-04-01,,,,,,,,,,,,0,,,0,,,
2019-05-01,,,,,,,,,,,,0,,,0,,,
2019-06-01,,,,,,,,,,,,0,,,0,,,
2019-07-01,,,,,,,,,,,,0,,,0,,,
2019-08-01,,,,,,,,,,,,0,,,0,,,
2019-09-01,,,,,,,,,,,,0,,,0,,,
2019-10-01,,,,,,,,,,,,0,,,0,,,
2019-11-01,,,,,,,,,,,,0,,,0,,,
2019-12-01,,,,,,,,,,,,0,,,0,,,
2020-01-01,,,,,,,,,,,,0,,,0,,,
2020-02-01,,,,,,,,,,,,0,,,0,,,
2020-03-01,,,,,,,,,,,,0,,,0,,,
2020-04-01,,,,,,,,,,,,0,,,0,,,
2020-05-01,,,,,,,,,,,,0,,,0,,,
2020-06-01,1.0,0.7945599886824111,0.6037734957312223,0.45117898411357665,0.3667278623359897,0.13091153346183174,-0.2531041649749473,-0.5634053368210988,-0.35889447585003836,-0.4629219224110051,-0.7150624754014762,17,0.00029900464175357635,0.003922535147064304,17,0.006597221661663436,0.015940668572599303,-0.3052032544489463
2020-07-01,1.0,-0.411650827240243,0.4128735484339784,-0.5962706673321774,0.11592721034184836,-0.4993417958537801,0.17596548345146235,0.09548640528910157,0.5638744875998898,0.17180112439063405,0.20927604810998351,23,0.0007429926366172174,0.0036362569896946314,23,0.0019119083357011515,0.036336287633357243,-0.2504444163962759
2020-08-01,1.0,-0.06840779270912896,-0.05804428995329454,0.1375712682762772,-0.2922750333976387,0.12832640913465249,-0.3651789982072059,0.01433668636388748,-0.1125241525009535,0.0572806292716609,0.015187510260448855,21,0.002529041885284409,0.003010028567005512,21,-0.002911678728396053,0.023899877532105745,-0.055805712813440926
2020-09-01,1.0,0.014926925825070195,-0.13223259408543162,-0.2125601251611882,0.3275627080669998,-0.2806779565517133,-0.27516602789601624,-0.14832494457879206,0.17095562681305806,-0.32673488039394016,-0.1453271537546676,22,0.001751855271382609,0.003375488620974758,22,-0.0001420235788431,0.0197274230174904,0.19624895439206488
2020-10-01,1.0,0.3386341557459905,0.27887951100062275,-0.34553458406574455,-0.13621080493692503,-0.15479422218307468,-0.06897895317803286,-0.11552292496597052,-0.3106311204553307,0.021455020714481094,-0.26667221432514937,16,0.0009712898678822134,0.004046216239101257,16,-0.0011061685045981122,0.017837942773324462,0.33894041032246236
2020-11-01,1.0,-0.1261087919830373,-0.17574155683577788,-0.058015878160439315,0.18418916021899281,0.24557702280862417,-0.19154518490476852,-0.03308804816943325,0.11619963723978669,-0.1959987839973577,0.07594376175728218,21,0.00044692737087588557,0.004162938727770593,21,-0.00028886180233305715,0.01682135279666562,-0.10599696474455252
2020-12-01,1.0,-0.04352473862590566,0.23673472667659393,-0.14185149036988312,-0.07265868188182015,0.027677263886619084,-0.4836638919798373,0.1476852392115099,-0.1713120016106049,0.09907236454124559,0.06901089187287829,23,-0.001039545826239252,0.0020855613860107404,23,0.00023628612276923902,0.012784021249869796,-0.14462253148466414
2021-01-01,1.0,0.20961392861099518,-0.01580925654830366,-0.5186728119584938,-0.2827262540258948,-0.10963788230317922,0.09804737604664039,0.036818579976555965,0.07297540579634808,0.2737533924997472,-0.054203436527659805,20,-0.00013437551233469545,0.002179443284324679,20,0.0010277485385866794,0.015697832387469832,-0.04611997042064036
2021-02-01,1.0,0.36156562973066875,0.05743599389410715,-0.13424247681880533,0.19432858403392908,0.08363440062959418,-0.0974732488999074,-0.5932392574271851,-0.4450763796778936,-0.3353746095845338,0.20662200389938706,15,-3.5614489460960732e-06,0.0008992536870167969,15,-0.004678570549480126,0.015004667929608584,0.5126129874190989
2021-03-01,1.0,0.4091970453785326,0.13105973853753972,0.043872462733011826,0.08571377675321458,-0.10531918878529624,0.16247685515088145,0.2637620627703329,0.23992862084264138,0.18964005780857718,0.1532380932684683,23,-0.001070153532886552,0.0012499363813956521,23,-0.002610912403367436,0.017942974299886224,-0.22871785522057442
2021-04-01,1.0,0.4883720846513775,0.03977101562459761,-0.1952530338308817,0.012331226198748652,0.08077634243105897,0.33407325231708673,0.15035256325001767,-0.06747478806133951,-0.24499242401152352,-0.06568914821729407,21,-0.0011736207156603047,0.0005077693703073037,21,0.0027390766665946814,0.010880673450652668,0.0840373835721596
2021-05-01,1.0,-0.1283265714060893,0.3651739565325537,0.11048710659063479,-0.27973186206719125,0.20673131435938286,0.6481761087889105,-0.046165725351631104,0.47833756742230504,-0.09077813228919136,-0.06586829008493153,18,7.830133908319079e-05,0.0018048832819241045,18,0.004842683074467656,0.01735888554410448,-0.25867430817464565
2021-06-01,1.0,-0.04769221619814593,-0.11887295527370642,-0.06177442354753972,0.1921214183548949,0.09401097753904525,-0.20276375315811618,-0.17951484721056524,0.038021685608574156,-0.03977156319155629,0.03215527538424189,21,0.0006771312036051333,0.001804910282015243,21,0.0045770632791749,0.01716065172552856,-0.30153417744430333
2021-07-01,1.0,0.03063264179045445,-0.4221241692682873,0.047287016712375465,-0.12649580576411767,-0.11420321040851773,0.49120011346390596,0.1404325814807829,-0.26897701403543567,-0.018620939824510643,-0.2339887260736985,22,0.001276950403760632,0.000800495547003857,22,8.577842439691897e-05,0.019426929766351634,-0.05180452796899672
2021-08-01,1.0,0.4860924469654415,0.17136707144526908,0.15811442534546113,0.18511660173570965,-0.04801440119656373,-0.2509870727769369,-0.14922107682143623,-0.14992063628156826,-0.3076337239976519,-0.4845237856480338,22,0.0037571376769574877,0.0022767286339594847,22,-0.00450207881456284,0.015879424458923205,-0.04342389662793185
2021-09-01,1.0,-0.1644341663724982,0.01188716020925332,0.26596271282319695,0.0551763654173421,0.05040522581154504,0.08559529951460579,-0.010092971242938112,-0.23434254644500105,0.3377060824547172,0.24204031270807236,20,0.0010931071790781664,0.001146340491594798,20,-0.00257896435771058,0.014071615725504718,-0.04249616177387834
2021-10-01,1.0,-0.03614756097986007,-0.15313646590920632,-0.28150422049296087,0.4576423076873809,0.01345406349181007,-0.17511019487161542,-0.03412574777630484,-0.005340681427474606,-0.09333843898624099,-0.10729256438838015,16,0.00010488199567967055,0.0012876900433746042,16,0.001242391501244231,0.012384926932924225,0.08815365822475639
2021-11-01,1.0,0.2016829090725226,-0.20804368503428247,-0.20248093608934536,-0.16390319158075412,-0.2692053667797513,-0.06826853155676242,0.1610051255793334,0.2191061835080164,0.14537442999641623,-0.1382310679350001,22,-0.0014678699680143999,0.0013752399154324023,22,0.0025174986070554493,0.008539889256819026,0.09983371589069587
2021-12-01,1.0,0.3851088955304193,0.11283341830858312,0.008896714155345714,0.023111827809765898,-0.15835753370106287,-0.42017842223917634,-0.3773553902869548,-0.09431202555448577,0.12644851069746152,0.10831440094513345,23,-0.0008204166100036504,0.0008334063771061159,23,-0.0023461168213848257,0.013175792483201072,-0.07821731910800228
2022-01-01,1.0,-0.2995865973275836,0.24778043777674455,-0.3375124219823089,-0.07811199201501443,-0.0066023456505148095,0.0065499043658200935,-0.05121888111485373,-0.031724875090662845,-0.2369420405486682,-0.07731416661837355,19,-0.0016307482585392569,0.001361231846207881,19,-0.006778880059500358,0.014878157577197338,-0.413756112298903
2022-02-01,1.0,0.534226614334009,0.4616383499272861,0.3937406132765462,0.13253153726339328,-0.23552245470948055,-0.4538459355343486,-0.38529089623791796,-0.4061827327054232,-0.2706665391675349,-0.25192089878263724,16,-0.0011003162737819876,0.0009513175715900108,16,0.0010272297264636502,0.016663817165850612,-0.2507585562204353
2022-03-01,0.9999999999999999,0.717756134873361,0.44674209594797004,0.18921634556829797,0.2139948375224923,0.23249022688198906,0.11719206600825297,0.0257144114266227,0.06267419533161576,-0.005514143525158535,0.0784754578585538,23,-0.0017268519062539694,0.0008171727182695152,23,-0.005898512902376239,0.017758665943053857,-0.3500018792651064
2022-04-01,1.0,0.7170131458876033,0.5325565717184092,0.4597740162837774,0.4257887479525531,0.4608095051635539,0.5437420420335342,0.49736373599685135,0.519852754975195,0.5486877749857136,0.5642260348753261,19,-0.0036752299786899215,0.0012491649216997548,19,-0.007444605482296773,0.02652569339082583,-0.32325253173840196
2022-05-01,1.0,0.218430784309571,0.06662245271422416,-0.04578529300348744,0.17692369927642257,0.22573543553414976,0.43666790173716696,0.07517767700616926,-0.12958355246617698,-0.37978410842570304,-0.3550482822680814,19,-0.0035144009696697212,0.0012048616421873315,19,0.0046846505833286105,0.018285655884684653,-0.19548469439687763
2022-06-01,1.0,0.026066522312959813,-0.20035705899602646,-0.3397442009662239,-0.06894644550685257,0.0657075105960734,-0.04316920571608454,-0.18093516289968997,-0.2618689458801184,0.21557488549968143,0.1786011018360823,21,-0.0016197538316189664,0.0017185200156067647,21,0.0031305203994881287,0.018846790528299476,-0.2805151646845045
2022-07-01,0.9999999999999999,0.11266424473629542,-0.29683547200267696,-0.4524331756656242,0.21336944214053052,0.32590220354612426,-0.12976288662326804,-0.19493882697588577,0.10140779715234893,0.4391442912150316,0.08055669253948175,21,-0.0009254299307737352,0.0012950241700616686,21,-0.0007273471503417663,0.01314525924182808,0.025248614977160817
2022-08-01,0.9999999999999999,0.18959465390612487,0.16966233139551784,-0.1813902602401934,0.09246650985666327,-0.39535554664417116,0.02790967368095023,-0.08641289326036501,0.22156418184201904,-0.1415013198856771,0.1308935341627175,23,-0.00019931334249406477,0.001462046355865615,23,-0.0024325454455364475,0.016104610235121542,-0.08579533070138701
2022-09-01,1.0,-0.10216821867968949,-0.3527649026449542,0.3226335351576823,0.04835267698320442,-0.42827526206132344,0.053757622869419576,0.2709367051002178,-0.2713231289502256,-0.3318540072250461,0.10045756166829721,21,0.00019539768766463727,0.0011352656908015417,21,-0.004369706974344542,0.012733995824074617,-0.17608506530555063
2022-10-01,0.9999999999999999,-0.053242098078311276,-0.14433490437138952,0.22033456175247992,-0.27985758366881425,-0.34050430563956136,0.7221797686676996,-0.06298201785640849,-0.3029000002629553,0.27089748214819,0.015087228535631686,16,-0.0006219631450579233,0.0004016675877486029,16,0.004550762872627831,0.019147727496630004,-0.4549454394332615
2022-11-01,1.0,-0.2786235854989009,0.35086643468738266,-0.20623436894427752,0.12486634223616412,-0.11934441764311157,-0.03380967239593282,-0.06905711966667695,0.020734955435002325,0.04911740487449485,-0.06377275492816381,22,-0.0006540420933369409,0.0007984737507304694,22,-0.00045532017977647257,0.01223076878791851,-0.02640748918232408
2022-12-01,0.9999999999999999,0.6196165682921211,0.20927454544003787,0.06861356071185166,0.03164403056454587,-0.19325434467848163,-0.224290029675293,-0.07558324230423004,-0.12628918611108841,-0.2449658297179337,-0.18675232140497564,22,-0.0012063735728005318,0.0009432372843663853,22,-0.00187209694629555,0.01113789067123072,-0.1389360171659962
2023-01-01,1.0,0.7808322319730508,0.7133793256524755,0.37463686510952104,0.15706137403349518,-0.11780097080611318,-0.19839517159949774,-0.1690490975686549,-0.05818397266691001,0.034751237026731864,-0.0029178252983522693,16,-0.0008020954863349374,0.0011371411349396364,16,0.0034490023974590245,0.010736485211078818,-0.014384096481871559
2023-02-01,1.0,-0.36392284008448084,-0.23114766488869928,-0.12870902293837108,0.19581660893207792,0.034953225647828864,-0.10786046526759034,0.09023146609782713,0.19667212903737716,0.020583154612578855,0.002633339580668332,20,-0.0001555893363445892,0.0006957219120079914,20,-0.0011916786391190548,0.01023736784615757,-0.5072859601498043
2023-03-01,0.9999999999999999,0.29104808190105813,0.0005150265556219298,0.27471896045582017,-0.12761145875652058,-0.28535323261189793,-0.05634892547838648,-0.22520098429224086,-0.22316267348572194,0.29625824754593666,-0.12495695023776487,23,0.0004977950544301303,0.00039383612859426686,23,0.0038244196709025604,0.011477177988217112,-0.30065712674313444
2023-04-01,0.9999999999999998,-0.35134230055458693,0.14462177483439884,0.09782334549130878,-0.08497987095625142,-0.4742031143816102,0.06250420898265543,0.024255586749097283,0.0011465871336586956,0.45330103876722955,0.13391368723267255,19,0.0008659551556766263,0.0012251058481194909,19,0.0003071423476641839,0.020909012799696435,-0.23017257674344851
2023-05-01,1.0,0.03785251185691516,0.0494031267811804,0.46200629052351216,-0.06588767562561892,-0.15514396506029776,0.3243742441362875,-0.05301951655996784,-0.15374949635339888,0.2678428531906518,-0.10001667625065132,20,0.0005207065481777851,0.00045270465462273987,20,-0.001585729926084068,0.011598199863581958,-0.11651075477655048
2023-06-01,1.0,-0.10949781851979154,0.1406908644018827,-0.39497951157842315,-0.026534838717763257,0.25094773980545176,0.005136667060067634,0.07029415127605787,-0.3759793969941368,0.05079560072142969,0.11556537067609218,20,0.00042130252552501253,0.000853677423936837,20,-0.0023685136686931317,0.01282961207455356,-0.03334229323592704
2023-07-01,1.0,0.04979285354727961,-0.03744886964973577,-0.3367483502214375,-0.2303214608091753,-0.06710634413957998,-0.08483493851978745,-0.31668401004242186,0.35389870446224064,0.14680488130060446,0.19454408555549169,21,-0.0001810074983858254,0.00022676209349151505,21,-0.001744655769867333,0.008512591184607704,0.01575867089112698
2023-08-01,1.0,0.5267733293353272,0.41095215806867325,0.5749371603339279,0.496234588613651,0.7815105021325855,0.6835870736557927,0.6792097984626565,0.7797196761543578,0.6957571488378622,0.57295212959055,23,-0.0013482260768258208,0.0016511101007380513,23,-0.0012000725449026956,0.014629660952920016,-0.5382786451263357
2023-09-01,1.0,-0.24902050109502918,0.16391345957202755,-0.0924438602298929,0.005087761991370967,-0.211849511301071,0.7073821069421232,0.13577767516729738,-0.1455177922931063,-0.0694795882484844,-0.16762989446675516,20,-0.00233696589740285,0.0007743220398220619,20,-0.0029953065493689,0.012417949704176727,0.6297876405246563
2023-10-01,1.0,0.30769177103676887,-0.05287523257112066,0.3719943404549701,-0.052299852963858286,-0.43632984285383053,-0.12121178894691025,-0.17730513790333818,-0.41184123980042164,-0.4215783753321245,-0.4597255794630862,17,-0.0016377217382872822,0.000323734368626648,17,-0.0008939481876153293,0.012117476879890988,-0.6007344405251155
2023-11-01,0.9999999999999999,0.09573193757830759,-0.008863590394656331,0.4868535447763432,-0.03673766943374014,-0.1682060410371661,-0.054570561202733694,-0.232092388620129,-0.4162351178094205,-0.5067597542818068,-0.15388141466238853,22,-0.0016191735576575,0.0004711792597302659,22,-0.00045609308850368623,0.009893335790105,-0.039072566142300064
2023-12-01,1.0,0.06340286092928628,0.09393518539621387,-0.03213452150939054,-0.10410450316796992,-0.3108695022697815,0.4870717192326053,0.029901172918833017,0.15522053702260732,0.45168367301420415,-0.06774398995644335,21,-0.0014608152966469666,0.0003843976175000218,21,-0.0007585142111465424,0.011608012015307546,-0.045681274464298295
2024-01-01,1.0,-0.21628562427101825,-0.3289832300844398,0.27696302343178836,-0.10360977846375152,-0.28770095317593636,0.09550460067452825,0.17188941511787853,-0.11137882132961976,0.031068993121448604,-0.14480318656789323,22,-0.0016755655664430122,0.0010575774964099,22,-0.009926667756749292,0.016256433674436153,-0.22743766538050714
2024-02-01,1.0,-0.0834073352049221,-0.03151909843938472,0.014979420272583716,-0.35782853945321685,-0.25417079672740905,0.42658148820079667,0.016991934368301726,-0.12469902792906243,0.28864043801954775,-0.4774872568349733,15,-0.0010954866510689133,0.0034709159381004708,15,0.0110002164683497,0.02429369560458099,-0.2635124437344222
2024-03-01,1.0,0.05117216445675913,0.155708591633573,-0.022335959138288154,0.05094652790148112,0.10274214119872277,0.22913120701506554,-0.32037475009287586,-0.131916616987587,0.143625255273582,0.07366205641712051,21,-0.0008647348002621477,0.0017634984222845923,21,-0.0027278985786108956,0.012744104108964444,0.04440371261448594
2024-04-01,1.0,0.16760226364286404,0.08433262361356966,-0.3018562084975629,-0.1792594573101221,-0.3086356239145637,0.12773026533531362,0.19305508813234282,0.4008399732988602,0.03214359164624331,0.41486648525565484,20,-0.0015293346624230151,0.0013864921656150306,20,0.0003084573892054696,0.016611069182032825,-0.25254376676854756
2024-05-01,1.0,0.21215705513531927,0.2628176739065293,0.17750525892962982,-0.29575553318258596,0.26764260289844766,0.22236301177645973,-0.17914655648643693,-0.29225392623692537,-0.33401358222084543,-0.2965412598380913,20,-0.0012919546769831237,0.0006088111127731234,20,-0.0016040404084740902,0.011580877395719717,-0.45438165016157295
2024-06-01,1.0,0.564495226644482,0.36937912863730066,0.5715482413860974,0.407251077637795,0.27995568600946485,0.4247939034706246,0.4077099450085678,0.17438863417184758,0.12036068676638806,0.1743223092964445,19,-0.0007560379473659344,0.0005611662703786632,19,-0.0022534362115367683,0.012891557883268666,-0.35912426705698647
2024-07-01,0.9999999999999999,-0.05421720578895127,-0.18927730595729322,-0.11528560546814952,0.05982387782439067,-0.24756698069920377,-0.09695590504552777,0.0724395317028778,-0.02281865924730523,-0.005663873630275558,-0.034230220562867675,23,-0.0004833826835788934,0.002554925179746315,23,0.0018697233596993259,0.017118754190173103,-0.07882897110158577
2024-08-01,1.0,0.27732183985976644,-0.24744598152237202,-0.18742613507829348,0.05536747084977113,-0.1799653096035047,-0.6743521406053455,-0.10172260981406363,0.3648127299099769,0.44487168252596776,-0.23681840090276424,22,-0.0008625664860273545,0.0017668841566641556,22,-0.0031132463835693634,0.011144958046623816,0.03119623012941229
2024-09-01,0.9999999999999999,0.07020294679407982,0.41920102424047284,-0.18806657909093644,0.05580146766792852,-0.13223018233603762,-0.10429116772735259,-0.134363160319378,-0.018808353361922294,-0.4360839928797266,-0.06473801555856429,19,-0.0006335359443585736,0.003281811019196249,19,0.01202690338713168,0.041985000096847226,-0.12123575970418299
