交易日期,"tautocorr(signal,1)","tautocorr(signal,2)","tautocorr(signal,3)","tautocorr(signal,4)","tautocorr(signal,5)","tautocorr(signal,6)","tautocorr(signal,7)","tautocorr(signal,8)","tautocorr(signal,9)","tautocorr(signal,10)",tcount(signal),tmean(signal),tstd(signal),tcount(label),tmean(label),tstd(label),"mycorr(signal,label)"
2006-02-01,0.24789574505898435,-0.16908067585204495,0.04610308178331186,-0.23442947193172395,-0.1480947188911282,-0.22952549533642977,-0.1597933925288505,0.1646009684709896,-0.1498299957972195,0.476869501657207,17,-0.0012128964647058823,0.0041992121094732065,17,0.0022965637091639647,0.009999809000543192,-0.05863148147761433
2006-03-01,0.08718783389907761,0.4720371383461691,0.031096003885214996,0.24695446011576427,0.05869906434332409,-0.21225742162188316,0.2847678279249819,-0.18692916451963223,0.12209808537361648,-0.31467860213288495,23,0.0006468133443478263,0.006298293000803312,23,0.00038672136703239593,0.008400974459193368,0.26427036174326346
2006-04-01,-0.03887529518595343,-0.2125752478234873,-0.14831404845344018,-0.24788419255766853,-0.2543897331222532,0.1996348194180068,0.05121403188302746,0.22370108127213126,0.20728562523932426,-0.03669580274473375,20,0.0010108654275,0.005647742095889531,20,0.00537903525581068,0.010388613590144254,0.3900655369240855
2006-05-01,-0.08829872426640471,0.2922564353284259,0.26124699160180964,-0.2715116203332308,0.26611328784037086,-0.26834465308895833,-0.2533768942514598,0.10660340409882027,-0.5624733377689302,-0.1658152839630072,18,0.005486209102222223,0.008220293311733847,18,0.009565972968603837,0.020996007583090514,0.011817090759750078
2006-06-01,0.02288980565662739,0.02960840901693108,-0.18837203030934216,-0.14962315864739506,0.04848261992810995,-0.05364881816935721,-0.3439464289265267,0.32714852286935053,-0.16010611866889507,0.35617226764001203,22,0.002642172122727272,0.007786718427028614,22,0.0015310930694944222,0.017414380758697313,0.48474212076051443
2006-07-01,0.32985434840296163,-0.13987693686963096,0.07073195244429434,0.24128131505273306,0.21744672641197335,0.13023930637953088,0.192488434207705,0.3830887159629594,0.06746732834491256,-0.09490049818973297,21,-0.0025277967761904766,0.0038589643418756683,21,-0.0031795899645728097,0.01710019092680491,0.17129300171804127
2006-08-01,-0.07335558966693885,0.010230335748278644,0.025118057840926074,-0.27464536116312677,0.4217860218023012,-0.21308952902471262,0.06891503927997517,0.1506426094368545,-0.16256184274896213,0.25062732434841833,23,9.127010013043484e-05,0.005618301412385032,23,0.0015323361550948218,0.012493355926884886,0.047010940243104
2006-09-01,0.12887917937550886,-0.11786553758269075,0.18436439786906994,0.20184245838088594,-0.014601152334184225,-0.22931279083256964,-0.05691986913527545,-0.19533866422847262,-0.2878885543040828,-0.17405424240694714,21,-0.001185477046904762,0.0037123000105605923,21,0.0024423283717928002,0.009139306486509973,0.37885198471287374
2006-10-01,0.09673759397971272,-0.27647532412722853,-0.04394657569746515,-0.0495606011072045,-0.4215067556416378,-0.566791469762684,0.02194519331287184,0.15576701863569825,-0.2679356225329159,0.13105815136495033,17,0.004487643563529411,0.007039554461170348,17,0.0019791663561951533,0.011879559188527384,-0.24833052577390521
2006-11-01,0.2159206662359906,-0.061933183377308465,0.11379288157995424,0.15870700490113285,-0.09889893194559023,-0.252494301867879,-0.2567482315587876,-0.10241448886971351,-0.46585326694090845,-0.30106224987486924,22,-0.00018438981545454552,0.006532226078982023,22,0.006500839986294441,0.011864997579617939,-0.11984119531319104
2006-12-01,-0.010153551038277236,0.2341467950268483,-0.1368697693961548,0.07490085497192361,-0.09378696291688617,0.033043881043273556,-0.1554797042315654,-0.24171809021961968,-0.28903577859643476,-0.1919115609734982,21,0.004715706275809524,0.007433698079421026,21,0.007547296812418535,0.017435885390074585,-0.28011582696138543
2007-01-01,-0.14661662169031653,0.09230285015245562,-0.10901168140531414,-0.052555232986597714,0.1966379473626696,0.14047748623968215,-0.3947528965279609,-0.312081821476666,0.004398553859532025,-0.03987757364345428,20,0.004060591715,0.004465253951492851,20,0.009038521277337945,0.027519612075659467,0.4155817100114727
2007-02-01,-0.05248141929801319,-0.06466328676663506,0.20420676306875707,-0.2794461471216175,-0.3199880210451558,-0.004400536503416414,-0.21583765892120096,-0.291266313458616,0.36842018527445214,0.08607713573994911,15,0.001528686908,0.005616189816260774,15,0.005666065733988507,0.03173010549542262,-0.1495307733980655
2007-03-01,0.12044462668143847,-0.07465432986369085,-0.10763133688772587,-0.18052528427261075,-0.053607064241962814,0.09262821903887657,0.2983280183355869,-0.08779047518213606,-0.1650812265837202,0.07445088376583656,22,-0.0022662615255,0.0035556842345645548,22,0.0046613960232166,0.01367792559715065,-0.17255125941673818
2007-04-01,0.3463003452097395,-0.17812381728808252,-0.04647468142890269,0.2606317343722633,0.11050621185390609,-0.19982130215626087,-0.22085892953927266,0.043388857310016356,-0.048606181806279306,-0.2091015520587134,21,3.6305714285864947e-08,0.005857249529333442,21,0.012199776165007902,0.018373353766948625,-0.17271788937689236
2007-05-01,-0.1086213191474812,-0.46235450451809185,0.31435507704287613,-0.01637573346372139,-0.21331970722113286,0.08307906513648594,-0.18064576365068813,-0.12682408783854363,0.25196743521897225,-0.10741426612232505,18,-0.000726453627777778,0.006048319609013543,18,0.006027806914100067,0.02410505190715124,-0.1969679389740595
2007-06-01,0.020656821187020592,0.1918347963425269,-0.2391287717882643,0.09124528138455834,-0.06386577958924898,-0.12926158635678067,0.002539696806120386,-0.21558832884716816,0.09396413157674946,-0.4094806029442702,21,0.00046246767619047627,0.006812460519934551,21,-0.002856374421212914,0.03183567465541682,-0.4563754344422597
2007-07-01,-0.0019950553958061473,-0.03169754099985857,0.010841852943576924,-0.0320813702087147,0.05853649924948058,-0.29092192166560404,0.12636320139913937,0.09075774587511784,0.10701659978167438,-0.08312455946730814,22,0.002202768859090909,0.005275180455647751,22,0.007925358085196588,0.0243017860114125,-0.02198179997031704
2007-08-01,0.03760642340056985,0.045726922177463845,0.054236760389259224,-0.01984028095446676,0.03343555502112928,0.2324115460912298,0.1478026623083597,-0.026365389073621143,-0.1460451981677282,-0.2580122455775086,23,-0.0005997937386956521,0.0037223728213587903,23,0.006732584647727195,0.020131135265736382,0.0023186039171075013
2007-09-01,0.15786456746834318,-0.020087690443839627,-0.016487637969758735,0.3662054213844413,-0.2215685869461439,-0.10192853928635721,-0.27960643252989464,0.042527203001171944,-0.4061466664530238,-0.06019262887804548,20,0.0007881793750000001,0.0058851889011866535,20,0.0023963923874659953,0.01863437755294662,-0.15574512607562618
2007-10-01,0.295296403136298,-0.09541345300500888,0.010220732364122983,-0.026845074294684516,-0.2564118704706864,-0.3247958207545427,-0.49215501607396106,-0.5374835705558334,-0.28296725301273123,0.07811563186732189,18,0.0021922084924999997,0.0057053681516270995,18,0.00028136786746406177,0.01788899442962697,0.014718290287619337
2007-11-01,0.1524619306041743,-0.12303383346626968,0.008914619236179462,0.13083938959166694,0.08928941145230392,0.02646946387308157,-0.22090575398974768,-0.23013598934647247,0.11571756992909443,0.07271042731001093,22,-0.002356860316818182,0.0053555134621038275,22,-0.007007306479200531,0.020821560682155616,-0.17406016080174255
2007-12-01,-0.3985875191899596,0.06169256817272515,0.17878072282490043,-0.32214535748306106,0.29489353498092546,-0.02825021095219259,0.07380130484630631,0.059653137045333655,0.013610290115036337,0.04224028014211265,20,0.0006874954500000001,0.006723747919479916,20,0.006710821892265675,0.015201182518142854,-0.41545166278252993
2008-01-01,0.08432325129567192,-0.31175013648745625,0.2585318934886227,0.024409565615835137,-0.3043605036332321,-0.06031111429803437,-0.176366671507693,-0.2677733392489299,0.07483540333156362,0.1751740225757335,22,-0.0005931264225000002,0.005653900519678595,22,-0.0056605547780563545,0.02840414178504382,-0.018305122014117423
2008-02-01,-0.07781526191689352,-0.2080416671479187,0.005659386101318788,0.004872693622456163,0.4617595878675779,-0.2256854564835823,-0.020746484890060646,0.4894637468821203,-0.25450413600464517,-0.11607187521740558,16,0.000391199953125,0.006735851610147869,16,0.001601150685097713,0.027812642657961493,-0.41879392247509334
2008-03-01,0.17290134208176686,0.18816518276899646,0.21009318856742587,0.11736753490196176,0.17404989573768853,-0.1267392962030868,0.018595907733638298,0.05799297043574081,-0.05472043772992099,0.2642865947585263,21,-0.0007872912523809525,0.005748946319783227,21,-0.009484060951227277,0.028901830296451082,0.06238710723652003
2008-04-01,0.2522302646965753,-0.05005779382640279,0.266203405679864,0.26252479113523225,0.17071894342276248,-0.31378366974465927,0.2532713423105489,0.13390275998886067,-0.011918353965916595,0.018567465718963668,21,-0.001144812168095238,0.006310762263668885,21,0.0025287116496166676,0.03853711135276612,0.39529333583647996
2008-05-01,-0.03365886077818883,-0.25342797046347865,0.22106905526900777,0.10370011465445633,-0.3355942952254465,0.127810588408328,0.14699132030964113,-0.46999975204071653,-0.2323655236732282,0.4856042187310388,20,0.001359258885,0.005542946679023577,20,-0.004006713036714179,0.02287296560249139,-0.11473026214628995
2008-06-01,0.06126436908807781,-0.0750361417065475,-0.27735436389114165,0.012132616617513714,-0.03634682822301697,0.13133427546833698,-0.20696063226876849,-0.12468571504701831,-0.44442368543082905,0.09264669795675044,20,-0.0037066768325,0.004956895726206324,20,-0.012364448678860631,0.03360651420339467,0.15371863794970908
2008-07-01,0.10167407369321199,0.4191987606092186,0.13214891833033499,-0.20262640050988803,-0.2167678938817349,-0.4783324512703367,-0.13555012531333188,-0.4816207000670894,0.020382969248130035,-0.06422325037437553,23,0.0026766104673913048,0.006149901773964668,23,0.000848107546507241,0.02455964883535233,0.13272659399538092
2008-08-01,-0.22763458645502757,0.12240643359042389,0.04089711230349968,-0.16192621683174996,0.2012049504462794,-0.4588575402691636,0.09716075183726393,0.05459672099222733,0.3194283126231995,-0.12914823040816464,21,-0.001695363693333333,0.004535510178630715,21,-0.00727101984592919,0.029017843306178494,-0.08146302260130212
2008-09-01,-0.3399174337184835,0.08809576171088554,-0.16084811282993003,0.19792823611841806,-0.30411182548460847,0.23139202294035166,-0.14136532603460697,-0.30752417869863885,0.14398664450080728,-0.3474436891093245,19,-0.001162472539473684,0.00941491328206906,19,-0.002806659148208942,0.03439355161773603,0.10045648968618615
2008-10-01,-0.0452566483006442,0.03383311293016403,-0.19208445527031454,0.18116385705358262,-0.2638150482506267,0.0632633658208753,-0.019469043112873407,0.035180437683457466,-0.17268935812879946,-0.21815289800045218,20,-0.001681048582,0.0062302949984305986,20,-0.014337800015311934,0.02888968883244185,-0.5712177356723098
2008-11-01,0.1812174884876844,0.30106298323741054,0.10375251686350684,0.16506472002455833,0.22459852245579903,-0.05742303254221285,-0.10194172747465856,-0.16331687211629603,-0.02512542441166021,0.13813349959425342,20,0.004212003037,0.00885360830156932,20,0.00576184680236679,0.03369897934058691,-0.014434902086470728
2008-12-01,0.10014771102886658,0.06514255985259484,-0.012706916256391445,-0.31895429184817053,-0.0629024549195195,-0.15145381808104813,0.3546036931443651,0.29281351941513334,-0.22078303630566823,0.13386586158484606,23,0.0005504851709130433,0.00593389135954453,23,0.0004420711775162094,0.02308741402022147,-0.20494999105864734
2009-01-01,0.1839322285974062,-0.2384011107204728,-0.0483136246748097,-0.15951606213424452,-0.5370178780866842,-0.47310304419248483,0.0004317581528324138,0.10191312257083654,-0.034419993570423,0.27268518959707433,15,0.001518253983333333,0.004265061680467334,15,0.007478360302271964,0.01823924482442069,0.276760445544832
2009-02-01,0.3311682941872873,-0.1369835740272646,-0.13448240169540576,0.04531732999010011,-0.03919192451707549,-0.29712402174703856,-0.16177131446695456,0.0772365573093348,0.17215184223960867,-0.05783522959055637,20,0.002867652707,0.008369737207113082,20,0.0028845284724946353,0.027610407832739863,0.41205051800313774
2009-03-01,0.6834350058238581,0.25923869490388285,0.2590440491371704,0.2535481475810947,-0.11450194479948123,-0.17226959663924063,-0.14504615707296037,0.019694317747579054,0.10826410870335469,-0.14351282972575383,22,0.0019131279995454541,0.006575632920116118,22,0.007217172812101596,0.02051319786706643,0.11713409781862992
2009-04-01,0.26756709626534836,-0.3434106482607218,-0.2605904033399893,-0.3525562528312766,-0.30613851694374183,0.005044770668411771,0.31446133483267247,0.3186681642959463,0.16699768188138345,-0.05780876034915525,21,0.0011016508957142855,0.004431271322565648,21,0.0025403455637625096,0.01865441924495064,-0.5425405768705378
2009-05-01,0.27132310369842466,-0.23998848493543834,-0.292591701244463,-0.19465094737032676,0.2674508950713795,0.356770619547868,0.05791643830729557,0.09730241108390582,-0.1391403622978723,-0.11655900101361114,18,0.0002519329222222222,0.005552674053338202,18,0.0026174519061846497,0.013592578443935202,-0.2795643416489991
2009-06-01,0.3033028315132953,-0.16611276984005313,-0.10663543117689046,-0.33299392854675997,-0.23437906930200847,0.052887707820840756,0.3229137985980664,0.23060090426833443,0.08892466856445971,-0.20130637645992874,22,0.0011372238718181816,0.0057733574279481455,22,0.005512423661925268,0.011022970931730812,-0.19878908803967746
2009-07-01,0.2094183736882031,0.28444728838056205,-0.01484943985119264,-0.270678245865612,-0.489051736767913,-0.2732283135572421,-0.13207515770902462,-0.031024271826533122,0.03434382615134685,0.3710215035047288,23,0.0010122045539130437,0.0057381784348285265,23,0.006801487897106069,0.016471121968620408,0.09019790228561765
2009-08-01,-0.0020309427960886004,-0.1675080893161909,0.19205102627105847,-0.08296973607485424,-0.1409950982194389,0.17554719452353235,0.0827458748669381,0.16650292317542081,0.19040580779178143,-0.164939743070845,21,-0.0026792745752380947,0.006097681795662864,21,-0.011641310353130882,0.028509166958069383,0.020960896014249022
2009-09-01,0.39671332906611906,0.04570346908458617,0.2280164808848197,0.11966603283908961,-0.2602405449966392,-0.23078181230505898,0.03819256512600057,-0.16673245206608178,-0.17102570246799917,-0.021785643721649983,22,-0.0006164517574545457,0.00597312608822752,22,0.002846876654799149,0.019046459560794197,-0.052146921550348974
2009-10-01,0.5388376039736785,0.2512235483986075,0.10458624397439015,0.03977182024698389,-0.24197367903079084,-0.2578513395488383,-0.6037906199365042,-0.7821882444506739,-0.48530976502809786,-0.08729304369191963,16,0.00110210124375,0.007464240692603727,16,0.005747426257227556,0.017426184353078175,-0.03584281696740739
2009-11-01,-0.2605264753980249,0.029041209490344597,-0.0038054965771632024,0.2056561849811176,-0.6226852114977972,0.4910652183203933,-0.17008429284393728,-0.142135939548465,-0.19254344559341335,0.33414728977346786,21,0.0005553337866666665,0.007838142444924083,21,0.003952384466569871,0.019542012592668155,-0.3888711736311172
2009-12-01,-0.07528826315217065,0.22588559535697347,0.29116487519771805,-0.09665064407709274,0.24013501608100857,0.008699277066726806,-0.03763116217494478,0.06823397927529949,-0.2215682638126545,-0.08049041208291574,23,0.0016188031026086952,0.006805496394482782,23,0.001150883581043209,0.013852161854981304,0.21415510044840838
2010-01-01,-0.328236612070886,0.32145002477389917,-0.35281891963459994,0.09497860253088738,-0.4153916681686761,-0.07666075707004792,0.08904812523026003,0.03755507820084433,0.06060520250631827,0.002415032067998285,20,-0.000533378414,0.0037233756999076758,20,-0.004377518205818611,0.014004907175657243,-0.13850818471571633
2010-02-01,-0.029489617486235926,-0.32880561482290566,-0.11669907870957487,-0.20363411051817396,0.5548091831567932,-0.4036416805356783,-0.44463060898832757,0.06173956744193793,-0.01216911125011002,0.40158422252933773,15,0.0012195776253333334,0.006647478909695781,15,0.0020071383134289797,0.011174549977336686,0.01928124163061488
2010-03-01,0.4726105311594271,0.20011803052305738,-0.06322326319209182,0.16917906484414671,0.19927004685587113,-0.19804777454104752,-0.12529842476546113,-0.23689193257792787,-0.2855759157821097,-0.32511193908805563,23,0.000109944214478261,0.0048775555343104965,23,0.0008941784158950177,0.011609306603151608,-0.2152174565252072
2010-04-01,-0.14170708509495647,-0.4508783778876804,-0.050917265853872636,0.45601473879282495,-0.06054806883144301,-0.1466401383815413,0.08078680431353505,0.15373702741041717,-0.4368695153268826,0.08873536141682521,21,-0.0005483014614285715,0.006199456021677835,21,-0.003678590900131605,0.014010801561563322,0.39815612404003037
2010-05-01,-0.16499310949257218,0.362916211525204,-0.09227095176704783,0.11355572673373925,-0.22681644734348125,0.035628555732903064,0.13758050606844477,-0.038390568361589654,-0.1594171137802105,-0.037317052265655105,20,-0.0014435083154999999,0.006479056828551514,20,-0.004395692081517479,0.02180359640361677,0.20791374536366947
2010-06-01,0.3315409964347971,-0.1233324737177733,-0.4349071676785267,-0.20138329639611494,-0.22086123444259498,-0.18672110469906147,0.06598756123209608,0.11241090565661588,0.13705872516693204,-0.16089218599885147,19,-0.000646689152631579,0.005397563398270958,19,-0.004124803258171316,0.0160754975679052,0.2639703776170347
2010-07-01,-0.3084136202257694,0.2553297965206444,-0.06482706150093472,-0.08877984517861477,-0.25682722029820026,0.15466452721977036,0.054702897691268716,0.048127405622506024,0.24364655029627655,-0.4006747398172007,22,-0.0013959968636363636,0.006960094560978205,22,0.005147208426370845,0.0126955943915274,0.019942247149063033
2010-08-01,0.0012785062754937756,-0.27488128553259206,0.02021528612505116,-0.40793416215520045,-0.021442053663575548,0.10094208452523071,-0.24274492227135716,0.09052700390139926,0.20619201402436813,-0.13763385757531485,22,0.002370982687590909,0.005187299728696933,22,0.0013930408180581682,0.013983208518545964,-0.3294086194514217
2010-09-01,0.32372812561456205,0.1531071985805081,0.12872288876961843,-0.13940054525595216,-0.14859752249747904,0.09554350025766245,-0.14504511736144232,-0.15709222560664318,-0.6078415165618014,-0.36258999988898927,19,0.0008545329052631579,0.005249816067677734,19,0.000725261587046021,0.011213184908604443,0.024314381484045883
2010-10-01,0.036304934301631744,0.35168786213461833,0.23801070344739,-0.0006033848359107906,0.1302713885016432,-0.42839614286170946,0.024469629964765406,-0.582809621951157,-0.29351659975950545,-0.38111864803091694,16,0.0037798092937500003,0.007233500928972198,16,0.007672873077048987,0.014502241695355276,-0.014177503165278922
2010-11-01,-0.13676966487841694,-0.15940479567684984,-0.2292625338644115,0.10107060056909857,-0.07099632108620678,0.16209915314011014,0.09281777330946595,0.003018151979368312,-0.18281617693226576,0.006965616712302547,22,0.0006489290954545453,0.006442015517598514,22,-0.0018978300759155673,0.020777156488825443,-0.027910648910641364
2010-12-01,0.15932282984174445,-0.17082667428130485,0.042799488894333236,0.1863778593183941,0.11186882211298868,-0.16734291410079583,-0.015409238145890994,0.025541258781294093,-0.3298254002381805,-0.004502901030840766,23,0.0009643269673913046,0.006522172930284482,23,-0.0004509783711595955,0.012768175272463224,0.01299777576100635
2011-01-01,0.2547828519469848,0.13504111186996987,0.26437852357928915,-0.01792582487680457,0.08212930944471919,0.23209580403464344,0.12121154123876797,-0.06493084369725842,-0.38015121799858553,-0.35002820741534585,20,-0.0008376699280000001,0.00655522479170443,20,-0.0012014094687004002,0.015720988196197213,0.36020230885000787
2011-02-01,0.2987675512036881,-0.05092496152337863,-0.13426439984097363,-0.20728210023049534,-0.34482588967859296,-0.32915756825623266,0.033751326650510054,0.1397210556458147,0.018174875767380253,-0.13304260729531908,15,0.00267048547,0.008417601316899535,15,0.004025823696723466,0.013124612218124602,0.05727878743450613
2011-03-01,0.4772505463685634,-0.14433283715340334,-0.1132058887623745,-0.017823008926439416,0.03053918604182654,-0.1819702169581827,-0.29959909096883025,-0.017737087585296844,-0.021388338366839305,-0.016504144279666625,23,-0.00039414367434782623,0.004558738105314028,23,-0.0003731286790129128,0.009854993525257642,-0.2873214920427794
2011-04-01,0.289082364685268,0.3311360918845887,0.0889490042759187,-0.20091991428193834,-0.12881944061555684,-0.24864568982236282,-0.17352903755290688,-0.0351712720390989,-0.09330768286987347,0.06698344729493332,19,0.0005120237971052633,0.006026706764615104,19,-0.0006115946496286179,0.009448559176999683,-0.11378930211127425
2011-05-01,-0.19959267857585652,0.025822125515576298,-0.23276268400481814,-0.18642274310406154,0.07538256897760875,0.245408125047973,0.24509812419552146,-0.17133536593211932,-0.3904133160062314,0.05699986143629969,21,-0.0012781442309523809,0.006080728999989185,21,-0.0029971323832189284,0.01101686602952196,-0.24305930077273102
2011-06-01,0.0926506737397229,0.044476903296000236,-0.038164968262956546,-0.28881584748300015,-0.27768308794176444,-0.4036142437963812,0.281274096846393,0.19750911938237142,-0.09353950423957125,0.250212125889254,21,0.0023584710166666667,0.007485449594636045,21,0.0007467108807212448,0.011711903106430778,0.13583067047212335
2011-07-01,0.1515849042327937,-0.03964099026968099,0.230518862095631,0.6348991359419487,-0.16467241735146118,0.09486163520454806,-0.011690861458357921,-0.1549459947747474,-0.36267229500369547,-0.16145196763821937,21,0.000775281505047619,0.005237468704356138,21,-0.0007923565857366714,0.011170928580714341,0.22315986048331554
2011-08-01,0.1347437433275141,0.273032928960181,0.32806658159569707,-0.25461833798889455,-0.031596114351129904,-0.16126878565858366,-0.008011433151496904,0.04998682635089898,-0.16725031930927428,0.34478542586803607,23,-0.0009529142419565215,0.005494920970140582,23,-0.0017712596394745355,0.013741043681714476,0.16798935071124801
2011-09-01,0.12731227803935607,-0.18716412961078818,-0.15100047226535662,-0.12904340125980587,-0.07707079290453679,-0.015841968947045156,-0.4784128626666723,-0.3826219590547682,-0.033799392857770734,0.30740828271065895,21,0.00041470516619047617,0.0047112266878305675,21,-0.004878617061850456,0.01351206791580103,0.1315623351354146
2011-10-01,-0.340530264791696,0.10226961369202137,-0.3397379134974586,0.13775006536357856,-0.07174881834964512,0.036806962460778636,-0.15395011330989652,0.26009657756757565,0.11511921108963788,-0.5177795185682964,16,-0.0007832811562499997,0.009522560230382872,16,0.002928874979518456,0.016298985392437515,-0.1257380365370945
2011-11-01,-0.6241328119080252,0.39249067762098366,-0.2687271462218074,0.30023984106973917,-0.48008768636873866,0.43557715994708657,-0.39673385206439865,0.2606304799459655,-0.39995942895558245,0.5102719271735845,22,0.0011101631336363634,0.004589379295508904,22,-0.002645602653916716,0.013145084940767127,-0.037594383778886784
2011-12-01,-0.3153496030369578,0.08169238556425976,0.04809635238281683,-0.1687633879306549,0.2785830824340813,-0.1634157617625679,-0.011225566195528083,-0.04161755868380818,-0.04030355206507938,-0.06555553539474274,22,0.0007224156075181818,0.005705467159136946,22,-0.003646945334166869,0.01250922754740854,-0.21646415049022924
2012-01-01,-0.056065288830196944,-0.19561315063680765,0.09297811293866338,0.37827571148504074,-0.534969431286628,0.11487697743353215,0.3411448404735629,0.18478044201860527,-0.647161922641838,-0.08616148455580741,15,0.004485344906666667,0.005819026680390164,15,0.0027669946392752196,0.021758562760625214,0.07973695421775323
2012-02-01,0.20382788534969226,0.012891597448036267,0.09404474968714235,-0.13512348446759243,-0.3760865464208868,-0.35458575530975445,-0.08906499113782017,-0.3321994169763041,-0.35127712560102653,-0.08320605788320726,21,0.0024815299714285714,0.007517015458372951,21,0.003517609854011324,0.010440770619349614,-0.19359173160865986
2012-03-01,0.09577523089462883,0.31142431749901406,0.12560111858563963,-0.051784162099463585,-0.12274481183778166,-0.11191123382292668,-0.3187984118053152,-0.23866540219066346,0.03663450311638249,-0.17395681260532395,22,-0.0008274824850000001,0.0054636909936080546,22,-0.003208015462830195,0.012729862553039676,-0.09495977546837274
2012-04-01,0.158104331590011,0.29818223503175145,0.04821291312881837,-0.2618010551041995,-0.2103893264634498,-0.14792662155717598,-0.09658528867919282,0.2813683287636592,-0.1073067840693983,0.14087448450421206,17,-0.0008904444058823531,0.004889346619095577,17,0.0038553924544555175,0.010239715965161822,-0.07986268859317563
2012-05-01,0.2634241227784622,-0.013440609518273148,-0.5187808218429666,-0.34807045995029784,-0.4097828963752356,-0.17015236475631154,0.18480413095039677,0.2970131846138971,0.22627580178310291,-0.028075827528184397,22,-0.0026649683631818186,0.004719262728793013,22,0.0001513914505847226,0.010424374156215097,-0.19271359787098488
2012-06-01,0.09975972959846914,-0.047168419627582905,-0.1798414240009144,-0.35450611578134095,0.20875938692515808,-0.44799356111238525,-0.36470715722035657,-0.07343209617246964,0.13502317087832427,0.7525468589601099,20,-0.001073834794,0.005785469120558145,20,-0.00305895554174723,0.010537882589967417,0.14290937697391992
2012-07-01,0.18723297854724277,-0.29674092837098714,-0.37442001978559,-0.08164258004415148,0.1282131488727565,0.14175692937031065,-0.21817224194956164,-0.20640845463925608,-0.18510464082092673,0.10179048421721554,22,-0.0012983440259090907,0.005357570303517207,22,-0.0025511907407461056,0.009519715075580797,-0.17272518603141981
2012-08-01,-0.0030647011728719095,-0.0617075723129098,-0.01423971616957894,0.007688056178286556,-0.06267978147671362,-0.16822378954164569,-0.1804413697961631,-0.0559780776699606,-0.21002711937656962,0.031531248166338496,23,0.0003133847194347825,0.006538706365477085,23,-0.0017970898051122431,0.008910297238375555,0.059857241436089365
2012-09-01,0.022096625843570025,-0.012148106467598452,0.06439918203372673,-0.19720777206593335,-0.35801231709685016,-0.017699255095254843,-0.059974133403053215,0.0062806554745513535,-0.22943040544525703,0.14654902346244214,20,-0.00038372061049999994,0.006857220161508465,20,0.001659965707331825,0.015244648168765723,-0.2706477591735087
2012-10-01,0.14870207477010455,-0.17282949181589088,-0.30571913588757765,-0.2056083905741055,-0.0645360373417642,-0.10955745149173898,-0.36670746703559987,-0.28742752510429753,0.01470984153163559,0.3426894975979876,18,0.003451308366666667,0.008435404044142072,18,-0.0008455468903614779,0.009147434598852635,-0.22680278616280836
2012-11-01,0.24654058586148717,0.1646339082016574,-0.04833935669146222,-0.08733287701657234,-0.3857741506463524,-0.1569424256428894,-0.10451791518099485,-0.11535569582201063,-0.21500777565882428,-0.06098780243010787,22,-0.0015198593415909093,0.004505885490373532,22,-0.002554779454292368,0.009215555681141597,-0.000138696301392934
2012-12-01,0.17939210673116596,-0.022580688978349257,-0.08457134115967183,0.3297081950437303,0.05757161625866961,-0.06270223672455105,-0.035388053212521975,-0.26196353482640583,-0.2588984228499548,-0.2969763351506038,21,0.0006706828257142855,0.008698861979951912,21,0.007547968672459692,0.014665581887981954,-0.3664234455275295
