date,000016.SH,000300.SH,000510.SH,000688.SH,000852.SH,000905.SH,399006.SZ,932000.CSI
2005-07-18,-0.0021398392587085625,,,,,,,
2005-07-19,0.0007628428980555825,,,,,,,
2005-07-20,0.008074445616750496,,,,,,,
2005-07-21,0.004541460143486749,,,,,,,
2005-07-22,0.015389960959840292,,,,,,,
2005-07-25,-0.005308581174880139,,,,,,,
2005-07-26,0.020836783369055718,,,,,,,
2005-07-27,0.01492489121210647,,,,,,,
2005-07-28,-0.003336833360188165,,,,,,,
2005-07-29,-0.0015457911952378564,,,,,,,
2005-08-01,0.0017356826411988797,,,,,,,
2005-08-02,0.009260783732914153,,,,,,,
2005-08-03,0.0004890006303989393,,,,,,,
2005-08-04,-0.003251953722455349,,,,,,,
2005-08-05,0.021375885440926,,,,,,,
2005-08-08,0.0004799852404388934,,,,,,,
2005-08-09,0.002322824319336731,,,,,,,
2005-08-10,0.009225552214191163,,,,,,,
2005-08-11,0.012185837445822186,,,,,,,
2005-08-12,-0.01197908641589114,,,,,,,
2005-08-15,0.02067661395219424,,,,,,,
2005-08-16,-0.013527494709009404,,,,,,,
2005-08-17,0.006750643841133214,,,,,,,
2005-08-18,-0.023724969519694383,,,,,,,
2005-08-19,0.00416672375778506,,,,,,,
2005-08-22,0.006570109630072934,,,,,,,
2005-08-23,-0.006129941870144869,,,,,,,
2005-08-24,0.009005232744791931,,,,,,,
2005-08-25,-0.002268000947926738,,,,,,,
2005-08-26,-0.001677016762172706,,,,,,,
2005-08-29,-0.01333344924201305,,,,,,,
2005-08-30,-0.002777145276819893,,,,,,,
2005-08-31,0.009472214109888752,,,,,,,
2005-09-01,0.013547080089926293,,,,,,,
2005-09-02,0.0018825125026560785,,,,,,,
2005-09-05,-0.0001446829035560324,,,,,,,
2005-09-06,-0.01652226827043014,,,,,,,
2005-09-07,0.011420894829218783,,,,,,,
2005-09-08,0.0024209569757887893,,,,,,,
2005-09-09,-0.004216246038491833,,,,,,,
2005-09-12,-0.0020174773800103684,,,,,,,
2005-09-13,0.00961324674315455,,,,,,,
2005-09-14,0.004916082091446199,,,,,,,
2005-09-15,-0.0005996929751782585,,,,,,,
2005-09-16,-0.003473289833547455,,,,,,,
2005-09-19,0.0011430704112525465,,,,,,,
2005-09-20,-0.005184357299223117,,,,,,,
2005-09-21,-0.01969045739347102,,,,,,,
2005-09-22,-0.017661271956666606,,,,,,,
2005-09-23,-0.004754426917097815,,,,,,,
2005-09-26,0.0007183863084570726,,,,,,,
2005-09-27,-0.014581754208726275,,,,,,,
2005-09-28,0.0009710971604677117,,,,,,,
2005-09-29,0.011744302580226941,,,,,,,
2005-09-30,0.001765559447220176,,,,,,,
2005-10-10,-0.007461777380866351,,,,,,,
2005-10-11,0.010506341039022853,,,,,,,
2005-10-12,-0.0009425722865264339,,,,,,,
2005-10-13,-0.008789711065586863,,,,,,,
2005-10-14,-0.01388405608995167,,,,,,,
2005-10-17,-0.010563774447175654,,,,,,,
2005-10-18,0.0027648531018685707,,,,,,,
2005-10-19,-0.0022970168360258365,,,,,,,
2005-10-20,0.005183507355698651,,,,,,,
2005-10-21,0.0004910385563923954,,,,,,,
2005-10-24,-0.003766482795476782,,,,,,,
2005-10-25,-0.007967858425727949,,,,,,,
2005-10-26,-0.021002515534291027,,,,,,,
2005-10-27,0.002839263699306934,,,,,,,
2005-10-28,-0.001731925134161274,,,,,,,
2005-10-31,0.012298061172043264,,,,,,,
2005-11-01,-0.0028886314924122538,,,,,,,
2005-11-02,0.007750089778657426,,,,,,,
2005-11-03,-0.009429062694766711,,,,,,,
2005-11-04,0.004146041457661169,,,,,,,
2005-11-07,-0.006238785171675996,,,,,,,
2005-11-08,0.0054478753205294585,,,,,,,
2005-11-09,-0.0028392415193428913,,,,,,,
2005-11-10,-0.013071559546194694,,,,,,,
2005-11-11,0.00013397642035052715,,,,,,,
2005-11-14,-0.004161638440239344,,,,,,,
2005-11-15,-0.005557893139826125,,,,,,,
2005-11-16,0.006620085254430727,,,,,,,
2005-11-17,-0.0004570076829947156,,,,,,,
2005-11-18,0.022295970679953092,,,,,,,
2005-11-21,-0.0026462530171146434,,,,,,,
2005-11-22,-0.014941806800337644,,,,,,,
2005-11-23,0.009124454734424489,,,,,,,
2005-11-24,0.009895714798765269,,,,,,,
2005-11-25,0.006569242515591933,,,,,,,
2005-11-28,-0.004929435514141399,,,,,,,
2005-11-29,-0.01003828742863097,-0.010117244358670433,-0.011348531969727911,,-0.01322459127342981,-0.013606959271380078,,
2005-11-30,0.005729691169539005,0.002888022452687342,0.0023525154077983883,,0.00469380695162252,0.003006322781486179,,
2005-12-01,-0.0009087497415133284,-0.0008701128260912919,-0.0010292759718937873,,-0.004598038710692015,-0.0015805129700976442,,
2005-12-02,-0.002533049719800679,-0.0035914921479973465,-0.005256438906066273,,-0.016498977253497586,-0.012551423849594881,,
2005-12-05,-0.007518084695969299,-0.011945445734646275,-0.014348672410334795,,-0.0339133016989717,-0.0259243272379162,,
2005-12-06,0.011709968083413002,0.007498485030156678,0.006779364444010633,,0.003355728934718427,0.002443901179408586,,
2005-12-07,0.009609038811989969,0.008920009486619824,0.008580501731351069,,0.010658314211291682,0.009840269729471733,,
2005-12-08,-0.0025830031972660264,0.00025173064953573865,-0.0008465111316145712,,-0.00371874787260053,-0.0015133287431104885,,
2005-12-09,0.014871367491036706,0.015101739242589899,0.015522462826613322,,0.017808436054370665,0.016790566546582897,,
2005-12-12,-0.002990193883824819,0.001306394762008381,0.002117063972904836,,0.007754812437680811,0.006473144545741435,,
2005-12-13,-0.0014467482985909285,0.0006525579376716567,0.0002888687342793122,,-0.000959990352305362,0.00041227613383924616,,
2005-12-14,0.006314128497901881,0.010127377087751289,0.01025260983655281,,0.011207071170316829,0.009231558829643034,,
2005-12-15,-0.0003340356678369106,-0.0019168836459451425,-0.002495993968148329,,-0.008681480017620771,-0.0059877893429305185,,
2005-12-16,0.00488377982373093,0.006814961422766538,0.00696858970626757,,0.008873815451209023,0.008423230395557145,,
2005-12-19,-0.00030693677343488743,0.00038771068407050097,0.000569048338939326,,0.002473020144159879,0.00020368429005589397,,
2005-12-20,0.0069215014091285445,0.0048723186824424945,0.004710645100768025,,0.0011863179404880439,0.0016877843164322997,,
2005-12-21,-0.004136944947047442,-0.004617619198770028,-0.004869945997741336,,-0.014038026451806228,-0.006419161877310359,,
2005-12-22,0.0043401685826557216,0.006192448688320205,0.006284477429673444,,0.004290187640500771,0.0056773664591768785,,
2005-12-23,0.005130392611376126,0.007826241279095038,0.008299643923966918,,0.009400477258340879,0.012004260528230783,,
2005-12-26,0.005192198180078422,0.007061016025738828,0.0076193824023874914,,0.0077449922631658,0.008924215671305217,,
2005-12-27,-0.004282877581932836,-0.003279510361638294,-0.0021168745022745942,,0.0008555438572158834,0.0015927859548199577,,
2005-12-28,0.0017405566606505899,0.0016953945852447895,0.001393184766567673,,0.00253855415092043,0.0031313192305124746,,
2005-12-29,0.010479963539219506,0.011991832632573805,0.014693546242625123,,0.009808739028844488,0.011067655144815997,,
2005-12-30,-0.006882339622941789,-0.009248346686822869,-0.008464725952782842,,-0.01138568044561848,-0.007667043950825166,,
2006-01-04,0.02013741136358521,0.019283339568850606,0.01792441832807442,,0.011549911025721596,0.013396202320945728,,
2006-01-05,0.018580915444037966,0.018626627678313107,0.017309637535091824,,0.01533002906739575,0.012539635145325967,,
2006-01-06,0.010884690041164052,0.011300375285140255,0.01075553453842663,,0.008190920791697606,0.010379487663076102,,
2006-01-09,0.001659513630099689,0.005366849532541443,0.0058602975592226825,,0.015732245268950694,0.014613423031361579,,
2006-01-10,0.0003220323849280422,0.0029691841205549707,0.0028754046949331508,,0.0028043559072933656,0.006739148758665228,,
2006-01-11,-0.007517212387475071,-0.004785752333430255,-0.005969915990016286,,-0.009310486112016719,-0.00516040733877662,,
2006-01-12,0.005153229768603674,0.010464023539991714,0.01199815299544404,,0.021228165848459286,0.022815507197376343,,
2006-01-13,-0.00652390004848492,-0.005003755605809774,-0.00414377488029988,,0.005320281666301179,0.005462614125688403,,
2006-01-16,-0.019745117579969496,-0.017905387522454602,-0.017280916169606243,,-0.013141319965366842,-0.013136850138616681,,
2006-01-17,0.004249202781095463,0.0029599186602122544,0.0024976763349902034,,-0.0014122871307354046,-0.001141546429975696,,
2006-01-18,0.020309011848330876,0.019847564358375046,0.019687102838430847,,0.01924076241803792,0.021373807927044984,,
2006-01-19,0.0064926767997258,0.007696864069713797,0.007372989893399608,,0.005978615525324192,0.011402680388239947,,
2006-01-20,-0.000249855739355891,0.002136494544296207,0.0011977656909167257,,-0.006198695635372169,0.0030062881346324304,,
2006-01-23,-0.0002975287285934055,0.002834885035028381,0.0023397610101057328,,0.0011768653847600277,0.008673715709078373,,
2006-01-24,-0.00198976587610337,0.00293697742753191,0.0022213090170283703,,-0.006495498612108844,-0.0007494457575128053,,
2006-01-25,0.010122012315286194,0.01046462710617346,0.008316800619982157,,-0.017995975622423704,-0.00266925408988107,,
2006-02-06,0.016486913729091238,0.023135605017845767,0.021795960698193593,,0.024205634302946887,0.023852164976459735,,
2006-02-07,-0.005123021671837779,-0.003189269705036026,-0.003414778711873532,,0.00633523974287029,0.0006726183450357709,,
2006-02-08,0.006875117963182645,0.003034403518790334,0.004640055424031678,,0.01028292284293039,0.0013947500619407962,,
2006-02-09,-0.013750814901269844,-0.013124558116588367,-0.013581513671648665,,-0.011212062362675057,-0.013685092604813091,,
2006-02-10,0.010720421592090015,0.012417676644728254,0.012615363703816888,,0.01162291759604653,0.011505577142343806,,
2006-02-13,-0.0004303401498166282,-0.0007073815067616127,0.0009661499678316747,,0.0014906352000791415,-0.0034725803458925016,,
2006-02-14,0.003541882059517406,0.00668556307796456,0.006371091731570087,,0.008191128052854942,0.00882121984215526,,
2006-02-15,0.006205709041681072,0.0030093427640204753,0.0021541936036613713,,0.001796926456581944,0.00010140856505437838,,
2006-02-16,-0.013885970218727145,-0.020895327064644385,-0.022742774013299858,,-0.0235391483320135,-0.028355158451970248,,
2006-02-17,0.002263658757560359,0.000245039182991243,-0.0004848240082845935,,-0.00690562712646419,-0.009011996567898766,,
2006-02-20,-2.331056668095578e-05,0.0012438726193772151,-0.0001313469632954981,,-0.008985840355887377,-0.00656896583172878,,
2006-02-21,0.016873746243044913,0.016676274367833272,0.016355692105108413,,0.020628588448887226,0.01707162518653809,,
2006-02-22,-0.0028347325127723024,-0.0008956475022214629,-0.0010542334412506932,,0.0013276023496275188,-7.29178060395963e-05,,
2006-02-23,0.008639733330375939,0.003347347853922087,0.0025938031625492445,,0.0014235805993546577,-0.0012821383234194567,,
2006-02-24,0.005828138035555905,0.007719534606255093,0.008430444815080849,,0.006224681666582019,0.008764880503664947,,
2006-02-27,0.00546770453904645,-0.001516242679473573,-0.0011127360172872335,,-0.0001510981601277463,-0.003916007780787301,,
2006-02-28,0.005930869046213839,0.004912283899093908,0.004747567561400492,,0.003125238283475647,0.0014003352719560555,,
2006-03-01,0.0030527887373321834,0.0034224044250561352,0.00442253470231154,,0.007845363055487064,0.0075795488847047315,,
2006-03-02,-0.02145377811283569,-0.017134085630103425,-0.01786834770358884,,-0.020220137308870293,-0.019424742383659484,,
2006-03-03,0.004268670503795639,0.0028937458604746513,0.0018568263542990695,,6.536090113226715e-05,0.0011426595856008307,,
2006-03-06,-0.0011820198000660118,-0.0027012104574328675,-0.0025627286211226947,,-0.0025631670765085823,-0.0022131212456563765,,
2006-03-07,-0.02005580662595178,-0.02327452857420513,-0.023110494169947732,,-0.029547881216933698,-0.025276076729525976,,
2006-03-08,-0.002963068418596103,-0.005631758156566933,-0.004641894471025066,,0.0010905187789896225,-0.004046600716710293,,
2006-03-09,-0.0069364439966570985,-0.004896687889684489,-0.004581357717667456,,-0.006696755579502174,-0.005094972429939312,,
2006-03-10,0.004396331005798136,0.004530019071749897,0.003916467476776676,,0.0015598158511144304,0.0016831273214049035,,
2006-03-13,0.00760106401364994,0.01080473454170642,0.009957625269171032,,0.008177359426743813,0.007393828949447951,,
2006-03-14,-0.0032588240257853227,-0.0015602540785494628,-0.0004255966016513318,,0.003488999781949432,0.003440419683907615,,
2006-03-15,0.008616804511240294,0.010443474509062587,0.010094423911041928,,0.007717409059098388,0.011705150154110175,,
2006-03-16,-0.0029987796687661883,-0.0013031345142206574,-0.0007829281912788466,,0.001317340933421699,0.002997550186721292,,
2006-03-17,-0.002834026385122381,-0.003509391213611733,-0.003238592334407949,,-0.005035168014384011,-0.0018949324182854976,,
2006-03-20,0.013644942489338004,0.013232120423403878,0.01244428467206787,,0.009924020045132556,0.013064237558541225,,
2006-03-21,0.00011426220904135909,0.002983037402239991,0.0029803912462820553,,0.003055786934063644,0.003956019292424897,,
2006-03-22,0.0006738814109561081,0.006617435313592022,0.006781965866697439,,0.010003141114279333,0.012639461873838471,,
2006-03-23,-0.0008109976285916598,0.0008300695540557261,0.0016637382810635443,,0.011752895238483696,0.00890952037409497,,
2006-03-24,-0.006500266503967123,-0.005681127018006956,-0.006285512259640523,,-0.010656028799593447,-0.006720874764737216,,
2006-03-27,0.0035820933825044345,0.00774853277998073,0.00786792325980911,,0.010494929889884746,0.010089851839133988,,
2006-03-28,0.0025295750412759155,0.005003119578928605,0.0056506454674024,,0.0024351923981150705,0.010481884241160902,,
2006-03-29,0.011954280285434826,0.008777816853050086,0.007752994831985445,,-0.002424451663341193,0.003192421219304394,,
2006-03-30,-0.008519282185939803,-0.009109317464626213,-0.007967859565696211,,-0.0076442832849252075,-0.010823118156252306,,
2006-03-31,0.0006719244053160409,0.005158936571345762,0.004152376521551598,,-0.0008228938173461426,0.013375735974135192,,
2006-04-03,0.014904820171417586,0.017034531535974545,0.018351084096973846,,0.014143594576218894,0.025213078681322665,,
2006-04-04,0.01035492403491917,0.009268334287370741,0.009958935521560049,,0.01158439151640286,0.01193870471747076,,
2006-04-05,0.006042715687824598,0.009683359211251746,0.00922385524438125,,0.008148290582020068,0.010120942448466333,,
2006-04-06,-0.005143958907455272,0.0029683982925848536,0.0023114257370154376,,-0.0028102277161125375,0.004775594608567051,,
2006-04-07,-0.004825019366623403,-8.158122548582831e-05,0.0017930524041893851,,0.009531047821000102,0.013592442277900617,,
2006-04-10,0.013251678762154053,0.013291146825838625,0.015737277000807428,,0.019395883337114502,0.02094729714340344,,
2006-04-11,0.0034144526961422867,0.00481881336899448,0.005249067359589643,,0.0019058204615858576,0.003377376638965569,,
2006-04-12,-0.0037774430808826926,-0.005570497983221187,-0.004055760749346975,,0.004277396805559603,0.0009954747820806614,,
2006-04-13,-0.01867822529277655,-0.02093246940598879,-0.02222561062335128,,-0.026734285796491047,-0.030407450694558996,,
2006-04-14,0.020524805797486674,0.022310126533635802,0.022078818938836627,,0.01730179113753477,0.023703146567514138,,
2006-04-17,0.011551355624821805,0.005171610531348711,0.006584385928179018,,0.01129622042050005,0.004886130113947849,,
2006-04-18,0.0067832076131770745,0.006091281374532775,0.004320250472320359,,-0.0018637257615437299,0.0038517051689419594,,
2006-04-19,0.0036054303414633855,0.0061334747605694484,0.00459983244784696,,-0.003412314034435676,0.002665588667063301,,
2006-04-20,-0.009477209227115294,-0.0033969636030900556,-0.004427410048842765,,-0.012468172573189178,-0.008036494626053122,,
2006-04-21,0.019142115806548475,0.012944994520225609,0.01309847854490029,,0.001780431169886024,0.009752173534200353,,
2006-04-24,0.0010952961850433643,-0.005637357524557842,-0.008653000669436016,,-0.022470752645615176,-0.007437685919079198,,
2006-04-25,-0.010233929358672168,-0.0006740697873663174,-0.0017360016656500802,,-0.005705412402538687,0.00790014302535744,,
2006-04-26,0.017973062056607758,0.012012365572858156,0.01682551885416,,0.011232055488017837,0.012388271249892205,,
2006-04-27,-0.005149227628644762,-0.00039809606756827337,0.0005960244457501954,,0.0014526152236336342,0.007591032513566015,,
2006-04-28,0.022131221588238475,0.01467619849615317,0.016589803288636608,,0.008008862911534378,0.014442181139254504,,
2006-05-08,0.03243020174264372,0.03856927779832786,0.037764300726486615,,0.028503479306840565,0.03362327047058347,,
2006-05-09,0.021233654067875956,0.02685116337082671,0.029552423824276527,,0.029386743756876908,0.031151166919454503,,
2006-05-10,0.005272919470857591,0.011376307380465035,0.011609792112661471,,0.014664826681367036,0.01909264960029913,,
2006-05-11,-0.009921983258875012,-0.008639585348437721,-0.009494063459958136,,-0.004296596855144403,-0.0030653343030697094,,
2006-05-12,0.036886528468501184,0.03231575050728766,0.03245914839685465,,0.03114103946561497,0.03641957954251021,,
2006-05-15,0.032797189332628,0.042220118720957815,0.041500180476275364,,0.03929574527644417,0.04660357870771153,,
2006-05-16,-0.0058087349516861,-0.015675108246437433,-0.017514733990214082,,-0.02572254128791715,-0.03556384402497512,,
2006-05-17,0.0011662996305114811,0.003292523552691687,0.006196921380245088,,0.019199372752387357,0.016080441267160614,,
2006-05-18,-0.011883797267036084,-0.003239938035482375,0.0011949812216669432,,0.017803877118580013,0.0069810421096261725,,
2006-05-19,0.02588378708765266,0.025879173826497286,0.028013712962118915,,0.02827291945113314,0.02779833468767713,,
2006-05-22,-0.0005840002355982423,0.005526025369808651,0.007298273845074173,,0.02572296496649433,0.015332374182797742,,
2006-05-23,-0.03395915207153467,-0.04163614333596896,-0.04182506666658387,,-0.03865248736385221,-0.044675331818733316,,
2006-05-24,-0.003007378850715385,-0.007167124503146045,-0.009631986757496047,,-0.017164078348537677,-0.013260911254996894,,
2006-05-25,-0.00485163614074455,-0.000412853511678547,0.004115008485345021,,0.018506672564700868,0.012325443377432183,,
2006-05-26,0.012700955194564606,0.01767569666577934,0.01835646422554479,,0.025907803587395965,0.022818309699674147,,
2006-05-29,0.024542931430445603,0.026153471702607133,0.02466051305732412,,0.024086361683170094,0.023347590992397083,,
2006-05-30,0.0015392935118054192,0.009085507207076186,0.009668476484755235,,0.016479934838272176,0.016454628846868307,,
2006-05-31,-0.012334860759944092,-0.009700499868511764,-0.006474710130757943,,0.004339360654835739,-0.005837470849129367,,
2006-06-01,0.02505290999106416,0.02704322182007913,0.030169299670846257,,0.043335438157899205,0.03737922345342758,,
2006-06-02,-0.007913860537537279,-0.00913719210579832,-0.006351513809203079,,0.007466734611613898,0.0013866485832642465,,
2006-06-05,0.004899096786973466,0.009336761606538941,0.008817853836838422,,0.027291096990877672,0.018035532459965718,,
2006-06-06,-0.0021239331593611755,-0.0028690738019344466,-0.003234728424716901,,-0.0007029558447725419,-0.009368067049669226,,
2006-06-07,-0.05044432648261264,-0.058051798312082147,-0.06021881044850656,,-0.06046773668532657,-0.0701666703917866,,
2006-06-08,0.010135575239577109,0.00434584484958867,0.003092935190550587,,-0.002171169343619328,0.0038370713540770026,,
2006-06-09,-0.024535115628247388,-0.024266791863508476,-0.021838622617888888,,-0.022905276500322,-0.021745097520224542,,
2006-06-12,0.0031169258684492457,0.002685331839830792,0.0035077952402231493,,-0.0019209767434130675,0.004520099876185586,,
2006-06-13,-0.001992938307769844,0.0004699628353605885,0.0006350534200401722,,0.006850778279426555,0.006595187697710705,,
2006-06-14,-0.010220360141557612,-0.011153568548966708,-0.008591819530326998,,-0.001525640900927486,-0.01007607965365196,,
2006-06-15,-0.0001271947206121496,0.0011754312889312387,0.0019269407011719135,,0.0078086749655236955,0.003303437539078844,,
2006-06-16,0.024492361476238084,0.025060849059636996,0.024155261649066343,,0.021776506119488413,0.02199192754268992,,
2006-06-19,0.00884999383550379,0.012725868148701256,0.012241887443148023,,0.011126811735852126,0.011214290973831757,,
2006-06-20,0.0036841500592404604,0.002491481250360254,0.004072500537995539,,0.01282671222153593,0.01202328102046436,,
2006-06-21,-0.003816654294837758,-0.0035108111292826852,-0.0039597774871395295,,-0.005281462061925025,-0.0031216733721689803,,
2006-06-22,0.0006907221159026068,-0.0014858843744245515,-0.0007216471909598191,,0.0018833059529827462,0.0005528425460993377,,
2006-06-23,0.003945932696147162,0.005915404744586662,0.008297497712219952,,0.01309246117661151,0.013533930040320932,,
2006-06-26,0.02018292211882578,0.017729832579426966,0.01823102831705634,,0.016582987376735796,0.018444586402341825,,
2006-06-27,-0.0017743445588884088,0.0003593284263777807,0.0009076403439716507,,0.0043257699930576935,0.005168005533486088,,
2006-06-28,-0.0004810939428698631,-0.0007407978217531709,-0.0009515793273769991,,0.0009202130716186935,-0.00198190382251229,,
2006-06-29,0.022364886311703584,0.023372987950128418,0.021681949571967382,,0.016984149617522794,0.01787874535236991,,
